BaseCase,RA,RASDG,Year,indicator,Country/Region
179.1,175.3,90.09,2050,Malnourished_Headcount,Sub-Saharan Africa
175.1,171.1,86.46,2051,Malnourished_Headcount,Sub-Saharan Africa
170.9,166.7,82.78,2052,Malnourished_Headcount,Sub-Saharan Africa
166.5,162.2,79.05,2053,Malnourished_Headcount,Sub-Saharan Africa
162.1,157.7,75.31,2054,Malnourished_Headcount,Sub-Saharan Africa
157.5,153.1,71.57,2055,Malnourished_Headcount,Sub-Saharan Africa
152.8,148.4,67.82,2056,Malnourished_Headcount,Sub-Saharan Africa
148,143.8,64.22,2057,Malnourished_Headcount,Sub-Saharan Africa
143.2,139.1,60.64,2058,Malnourished_Headcount,Sub-Saharan Africa
138.4,134.5,57.18,2059,Malnourished_Headcount,Sub-Saharan Africa
133.7,129.8,53.84,2060,Malnourished_Headcount,Sub-Saharan Africa
70,70,70,2020,Malnourished_Headcount,Upper Middle Income Countries
67.39,67.39,67.39,2021,Malnourished_Headcount,Upper Middle Income Countries
64.89,64.89,64.89,2022,Malnourished_Headcount,Upper Middle Income Countries
63.37,63.37,63.37,2023,Malnourished_Headcount,Upper Middle Income Countries
60.94,60.94,60.94,2024,Malnourished_Headcount,Upper Middle Income Countries
58.41,58.41,57.62,2025,Malnourished_Headcount,Upper Middle Income Countries
56.1,56.1,53.44,2026,Malnourished_Headcount,Upper Middle Income Countries
53.88,53.89,49.15,2027,Malnourished_Headcount,Upper Middle Income Countries
51.81,51.83,45.11,2028,Malnourished_Headcount,Upper Middle Income Countries
49.8,49.81,41.36,2029,Malnourished_Headcount,Upper Middle Income Countries
47.83,47.82,37.79,2030,Malnourished_Headcount,Upper Middle Income Countries
45.93,45.91,34.45,2031,Malnourished_Headcount,Upper Middle Income Countries
44.14,44.05,31.33,2032,Malnourished_Headcount,Upper Middle Income Countries
42.42,42.27,28.44,2033,Malnourished_Headcount,Upper Middle Income Countries
40.81,40.61,25.8,2034,Malnourished_Headcount,Upper Middle Income Countries
39.3,39.06,23.39,2035,Malnourished_Headcount,Upper Middle Income Countries
37.8,37.53,21.14,2036,Malnourished_Headcount,Upper Middle Income Countries
36.41,36.12,19.07,2037,Malnourished_Headcount,Upper Middle Income Countries
35.07,34.75,17.25,2038,Malnourished_Headcount,Upper Middle Income Countries
33.77,33.44,15.55,2039,Malnourished_Headcount,Upper Middle Income Countries
32.5,32.13,13.97,2040,Malnourished_Headcount,Upper Middle Income Countries
31.24,30.85,13.16,2041,Malnourished_Headcount,Upper Middle Income Countries
29.99,29.57,12.38,2042,Malnourished_Headcount,Upper Middle Income Countries
28.76,28.29,11.59,2043,Malnourished_Headcount,Upper Middle Income Countries
27.57,27.05,10.82,2044,Malnourished_Headcount,Upper Middle Income Countries
26.39,25.83,10.04,2045,Malnourished_Headcount,Upper Middle Income Countries
25.22,24.62,9.271,2046,Malnourished_Headcount,Upper Middle Income Countries
24.05,23.43,8.498,2047,Malnourished_Headcount,Upper Middle Income Countries
22.9,22.23,7.759,2048,Malnourished_Headcount,Upper Middle Income Countries
21.8,21.09,7.055,2049,Malnourished_Headcount,Upper Middle Income Countries
21.01,20.26,6.699,2050,Malnourished_Headcount,Upper Middle Income Countries
20.21,19.44,6.34,2051,Malnourished_Headcount,Upper Middle Income Countries
19.41,18.64,5.988,2052,Malnourished_Headcount,Upper Middle Income Countries
18.62,17.84,5.633,2053,Malnourished_Headcount,Upper Middle Income Countries
17.83,17.05,5.284,2054,Malnourished_Headcount,Upper Middle Income Countries
17.05,16.27,4.937,2055,Malnourished_Headcount,Upper Middle Income Countries
16.27,15.51,4.604,2056,Malnourished_Headcount,Upper Middle Income Countries
15.5,14.76,4.282,2057,Malnourished_Headcount,Upper Middle Income Countries
14.75,14.03,3.973,2058,Malnourished_Headcount,Upper Middle Income Countries
14.02,13.31,3.669,2059,Malnourished_Headcount,Upper Middle Income Countries
13.31,12.62,3.387,2060,Malnourished_Headcount,Upper Middle Income Countries
670.9,670.9,670.9,2020,Malnourished_Headcount,World
654.7,654.7,654.7,2021,Malnourished_Headcount,World
642.5,642.5,642.5,2022,Malnourished_Headcount,World
633.5,633.5,633.5,2023,Malnourished_Headcount,World
618.3,618.3,618.3,2024,Malnourished_Headcount,World
603,603,572.2,2025,Malnourished_Headcount,World
588.9,588.9,551.7,2026,Malnourished_Headcount,World
577,577,522.7,2027,Malnourished_Headcount,World
564.7,564.8,496.1,2028,Malnourished_Headcount,World
553,553,470.2,2029,Malnourished_Headcount,World
541.3,541.2,444.9,2030,Malnourished_Headcount,World
529.9,529.5,420.3,2031,Malnourished_Headcount,World
518.8,518.1,396.5,2032,Malnourished_Headcount,World
507.9,506.9,373.5,2033,Malnourished_Headcount,World
497.5,496.2,351.5,2034,Malnourished_Headcount,World
487.4,485.8,330.4,2035,Malnourished_Headcount,World
477.4,475.6,310,2036,Malnourished_Headcount,World
467.6,465.6,290.3,2037,Malnourished_Headcount,World
457.9,455.6,272.7,2038,Malnourished_Headcount,World
447.9,445.5,255.4,2039,Malnourished_Headcount,World
437.6,435,238.6,2040,Malnourished_Headcount,World
427.1,424.3,230.9,2041,Malnourished_Headcount,World
416.3,413.2,222.9,2042,Malnourished_Headcount,World
405.4,401.9,214.8,2043,Malnourished_Headcount,World
394.3,390.5,206.5,2044,Malnourished_Headcount,World
383,378.9,198,2045,Malnourished_Headcount,World
371.6,367.2,189.4,2046,Malnourished_Headcount,World
360.1,355.4,180.6,2047,Malnourished_Headcount,World
348.4,343.5,171.6,2048,Malnourished_Headcount,World
336.6,331.3,162.4,2049,Malnourished_Headcount,World
327.9,322.4,156.3,2050,Malnourished_Headcount,World
319.1,313.4,150.1,2051,Malnourished_Headcount,World
310.1,304.2,143.8,2052,Malnourished_Headcount,World
301,295,137.4,2053,Malnourished_Headcount,World
291.8,285.7,131,2054,Malnourished_Headcount,World
282.5,276.5,124.7,2055,Malnourished_Headcount,World
273.2,267.3,118.4,2056,Malnourished_Headcount,World
263.9,258.2,112.3,2057,Malnourished_Headcount,World
254.7,249.2,106.3,2058,Malnourished_Headcount,World
245.6,240.3,100.5,2059,Malnourished_Headcount,World
236.6,231.5,94.85,2060,Malnourished_Headcount,World
