BaseCase,RA,RASDG,Year,indicator
57.43,58.77,65.65,2055,GDP_per_capita_(PPP)
58.15,59.47,66.67,2056,GDP_per_capita_(PPP)
58.87,60.17,67.69,2057,GDP_per_capita_(PPP)
59.59,60.88,68.71,2058,GDP_per_capita_(PPP)
60.36,61.6,69.75,2059,GDP_per_capita_(PPP)
61.05,62.33,70.8,2060,GDP_per_capita_(PPP)
0.845,0.845,0.845,2020,HDI
0.845,0.845,0.845,2021,HDI
0.848,0.848,0.848,2022,HDI
0.849,0.849,0.849,2023,HDI
0.85,0.85,0.85,2024,HDI
0.851,0.851,0.851,2025,HDI
0.852,0.852,0.853,2026,HDI
0.853,0.853,0.855,2027,HDI
0.854,0.854,0.857,2028,HDI
0.855,0.855,0.859,2029,HDI
0.856,0.857,0.861,2030,HDI
0.858,0.858,0.863,2031,HDI
0.859,0.859,0.865,2032,HDI
0.86,0.861,0.868,2033,HDI
0.862,0.862,0.87,2034,HDI
0.863,0.864,0.873,2035,HDI
0.864,0.865,0.875,2036,HDI
0.866,0.867,0.877,2037,HDI
0.867,0.868,0.88,2038,HDI
0.869,0.869,0.882,2039,HDI
0.87,0.871,0.884,2040,HDI
0.872,0.873,0.886,2041,HDI
0.873,0.874,0.889,2042,HDI
0.875,0.876,0.891,2043,HDI
0.876,0.878,0.893,2044,HDI
0.878,0.879,0.896,2045,HDI
0.879,0.881,0.898,2046,HDI
0.881,0.883,0.901,2047,HDI
0.883,0.884,0.903,2048,HDI
0.884,0.886,0.906,2049,HDI
0.886,0.887,0.908,2050,HDI
0.887,0.889,0.91,2051,HDI
0.889,0.891,0.913,2052,HDI
0.891,0.892,0.915,2053,HDI
0.892,0.894,0.918,2054,HDI
0.894,0.896,0.92,2055,HDI
0.896,0.897,0.923,2056,HDI
0.897,0.899,0.925,2057,HDI
0.899,0.901,0.927,2058,HDI
0.901,0.902,0.93,2059,HDI
0.903,0.904,0.932,2060,HDI
2.501,2.501,2.501,2020,Malnourished_Headcount
2.518,2.518,2.518,2021,Malnourished_Headcount
2.433,2.433,2.433,2022,Malnourished_Headcount
2.409,2.409,2.409,2023,Malnourished_Headcount
2.334,2.334,2.334,2024,Malnourished_Headcount
2.279,2.279,2.153,2025,Malnourished_Headcount
2.229,2.229,2.086,2026,Malnourished_Headcount
2.171,2.171,1.984,2027,Malnourished_Headcount
2.117,2.117,1.886,2028,Malnourished_Headcount
2.063,2.062,1.788,2029,Malnourished_Headcount
2.007,2.005,1.687,2030,Malnourished_Headcount
1.95,1.947,1.586,2031,Malnourished_Headcount
1.894,1.89,1.485,2032,Malnourished_Headcount
1.838,1.833,1.386,2033,Malnourished_Headcount
1.783,1.778,1.288,2034,Malnourished_Headcount
1.73,1.723,1.193,2035,Malnourished_Headcount
1.676,1.669,1.1,2036,Malnourished_Headcount
1.624,1.616,1.01,2037,Malnourished_Headcount
1.572,1.564,0.927,2038,Malnourished_Headcount
1.518,1.511,0.847,2039,Malnourished_Headcount
1.464,1.456,0.771,2040,Malnourished_Headcount
1.41,1.402,0.729,2041,Malnourished_Headcount
1.355,1.346,0.687,2042,Malnourished_Headcount
1.3,1.29,0.645,2043,Malnourished_Headcount
1.245,1.234,0.604,2044,Malnourished_Headcount
1.192,1.181,0.562,2045,Malnourished_Headcount
1.141,1.129,0.521,2046,Malnourished_Headcount
1.089,1.077,0.479,2047,Malnourished_Headcount
1.037,1.025,0.438,2048,Malnourished_Headcount
0.985,0.973,0.399,2049,Malnourished_Headcount
0.94,0.928,0.37,2050,Malnourished_Headcount
0.895,0.884,0.342,2051,Malnourished_Headcount
0.851,0.839,0.313,2052,Malnourished_Headcount
0.807,0.795,0.285,2053,Malnourished_Headcount
0.763,0.752,0.258,2054,Malnourished_Headcount
0.721,0.71,0.233,2055,Malnourished_Headcount
0.679,0.669,0.209,2056,Malnourished_Headcount
0.638,0.63,0.188,2057,Malnourished_Headcount
0.599,0.592,0.168,2058,Malnourished_Headcount
0.56,0.556,0.15,2059,Malnourished_Headcount
0.523,0.521,0.134,2060,Malnourished_Headcount
5.837,5.837,5.837,2020,Malnourishment_Rate
5.811,5.811,5.811,2021,Malnourishment_Rate
5.55,5.55,5.55,2022,Malnourishment_Rate
5.436,5.436,5.436,2023,Malnourishment_Rate
5.212,5.212,5.212,2024,Malnourishment_Rate
5.036,5.036,4.757,2025,Malnourishment_Rate
4.875,4.875,4.564,2026,Malnourishment_Rate
4.701,4.701,4.296,2027,Malnourishment_Rate
4.538,4.537,4.042,2028,Malnourishment_Rate
4.379,4.376,3.795,2029,Malnourishment_Rate
4.219,4.215,3.547,2030,Malnourishment_Rate
4.061,4.055,3.302,2031,Malnourishment_Rate
3.908,3.9,3.065,2032,Malnourishment_Rate
3.759,3.749,2.835,2033,Malnourishment_Rate
3.615,3.603,2.612,2034,Malnourishment_Rate
3.476,3.462,2.399,2035,Malnourishment_Rate
3.341,3.327,2.194,2036,Malnourishment_Rate
3.211,3.195,1.999,2037,Malnourishment_Rate
3.082,3.067,1.82,2038,Malnourishment_Rate
2.955,2.939,1.651,2039,Malnourishment_Rate
2.828,2.812,1.491,2040,Malnourishment_Rate
2.703,2.687,1.4,2041,Malnourishment_Rate
2.579,2.562,1.311,2042,Malnourishment_Rate
2.457,2.438,1.223,2043,Malnourishment_Rate
2.338,2.317,1.137,2044,Malnourishment_Rate
2.224,2.202,1.052,2045,Malnourishment_Rate
2.115,2.092,0.969,2046,Malnourishment_Rate
2.006,1.983,0.887,2047,Malnourishment_Rate
1.9,1.876,0.807,2048,Malnourishment_Rate
1.794,1.771,0.731,2049,Malnourishment_Rate
1.702,1.68,0.675,2050,Malnourishment_Rate
1.612,1.59,0.62,2051,Malnourishment_Rate
1.524,1.503,0.566,2052,Malnourishment_Rate
1.438,1.417,0.513,2053,Malnourishment_Rate
1.354,1.333,0.462,2054,Malnourishment_Rate
1.272,1.253,0.415,2055,Malnourishment_Rate
1.193,1.176,0.372,2056,Malnourishment_Rate
1.117,1.103,0.332,2057,Malnourishment_Rate
1.044,1.032,0.297,2058,Malnourishment_Rate
0.972,0.964,0.264,2059,Malnourishment_Rate
0.905,0.9,0.235,2060,Malnourishment_Rate
8.088,8.088,8.088,2020,Population_without_electricity_
8.101,8.101,8.101,2021,Population_without_electricity_
8.182,8.182,8.182,2022,Population_without_electricity_
8.11,8.11,8.11,2023,Population_without_electricity_
8.127,8.127,8.127,2024,Population_without_electricity_
8.089,8.012,7.873,2025,Population_without_electricity_
8.083,7.917,7.625,2026,Population_without_electricity_
8.07,7.81,7.343,2027,Population_without_electricity_
8.037,7.673,7.002,2028,Population_without_electricity_
7.998,7.521,6.631,2029,Population_without_electricity_
7.948,7.347,6.228,2030,Population_without_electricity_
7.886,7.147,5.796,2031,Population_without_electricity_
7.812,6.922,5.343,2032,Population_without_electricity_
7.729,6.674,4.892,2033,Population_without_electricity_
7.636,6.403,4.413,2034,Population_without_electricity_
7.535,6.11,3.911,2035,Population_without_electricity_
7.426,5.803,3.45,2036,Population_without_electricity_
7.309,5.491,2.966,2037,Population_without_electricity_
7.184,5.183,2.458,2038,Population_without_electricity_
7.05,4.889,2.029,2039,Population_without_electricity_
6.907,4.576,1.659,2040,Population_without_electricity_
6.756,4.244,1.281,2041,Population_without_electricity_
6.597,3.893,0.894,2042,Population_without_electricity_
6.432,3.524,0.5,2043,Population_without_electricity_
6.26,3.146,0.098,2044,Population_without_electricity_
6.083,2.757,0.0,2045,Population_without_electricity_
5.902,2.355,0.0,2046,Population_without_electricity_
5.716,1.942,0.0,2047,Population_without_electricity_
5.526,1.516,0.0,2048,Population_without_electricity_
5.332,1.078,0.0,2049,Population_without_electricity_
5.136,0.782,0.0,2050,Population_without_electricity_
4.938,0.488,0.0,2051,Population_without_electricity_
4.739,0.194,0.0,2052,Population_without_electricity_
4.548,0.0,0.0,2053,Population_without_electricity_
4.355,0.0,0.0,2054,Population_without_electricity_
4.161,0.0,0.0,2055,Population_without_electricity_
3.967,0.0,0.0,2056,Population_without_electricity_
3.772,0.0,0.0,2057,Population_without_electricity_
3.577,0.0,0.0,2058,Population_without_electricity_
3.385,0.0,0.0,2059,Population_without_electricity_
3.194,0.0,0.0,2060,Population_without_electricity_
3.686,3.686,3.686,2020,Poverty_Headcount
3.871,3.871,3.871,2021,Poverty_Headcount
3.727,3.727,3.727,2022,Poverty_Headcount
3.65,3.65,3.65,2023,Poverty_Headcount
3.522,3.522,3.522,2024,Poverty_Headcount
3.429,3.429,3.388,2025,Poverty_Headcount
3.366,3.366,3.294,2026,Poverty_Headcount
3.294,3.295,3.194,2027,Poverty_Headcount
3.234,3.237,3.113,2028,Poverty_Headcount
3.141,3.146,3.009,2029,Poverty_Headcount
3.012,3.019,2.873,2030,Poverty_Headcount
2.866,2.874,2.72,2031,Poverty_Headcount
2.731,2.741,2.568,2032,Poverty_Headcount
2.618,2.628,2.425,2033,Poverty_Headcount
2.533,2.539,2.3,2034,Poverty_Headcount
2.474,2.474,2.198,2035,Poverty_Headcount
2.431,2.43,2.117,2036,Poverty_Headcount
2.389,2.388,2.044,2037,Poverty_Headcount
2.346,2.344,1.997,2038,Poverty_Headcount
2.294,2.291,1.957,2039,Poverty_Headcount
2.237,2.231,1.908,2040,Poverty_Headcount
2.175,2.165,1.847,2041,Poverty_Headcount
2.111,2.096,1.772,2042,Poverty_Headcount
2.046,2.026,1.688,2043,Poverty_Headcount
1.978,1.956,1.6,2044,Poverty_Headcount
1.908,1.882,1.507,2045,Poverty_Headcount
1.836,1.809,1.416,2046,Poverty_Headcount
1.761,1.731,1.32,2047,Poverty_Headcount
1.682,1.649,1.219,2048,Poverty_Headcount
1.601,1.566,1.115,2049,Poverty_Headcount
1.523,1.487,1.012,2050,Poverty_Headcount
1.444,1.41,0.912,2051,Poverty_Headcount
1.366,1.336,0.813,2052,Poverty_Headcount
1.295,1.266,0.723,2053,Poverty_Headcount
1.23,1.199,0.64,2054,Poverty_Headcount
1.169,1.136,0.567,2055,Poverty_Headcount
1.11,1.076,0.5,2056,Poverty_Headcount
1.055,1.018,0.441,2057,Poverty_Headcount
1.004,0.96,0.388,2058,Poverty_Headcount
0.958,0.903,0.341,2059,Poverty_Headcount
0.914,0.847,0.301,2060,Poverty_Headcount
8.606,8.606,8.606,2020,Poverty_Rate
8.934,8.934,8.934,2021,Poverty_Rate
8.502,8.502,8.502,2022,Poverty_Rate
8.237,8.237,8.237,2023,Poverty_Rate
7.864,7.864,7.864,2024,Poverty_Rate
7.578,7.578,7.488,2025,Poverty_Rate
7.363,7.363,7.206,2026,Poverty_Rate
7.132,7.134,6.915,2027,Poverty_Rate
6.932,6.939,6.674,2028,Poverty_Rate
6.667,6.678,6.387,2029,Poverty_Rate
6.332,6.347,6.039,2030,Poverty_Rate
5.967,5.984,5.664,2031,Poverty_Rate
5.636,5.655,5.299,2032,Poverty_Rate
5.354,5.374,4.96,2033,Poverty_Rate
5.135,5.147,4.664,2034,Poverty_Rate
4.971,4.972,4.42,2035,Poverty_Rate
4.845,4.843,4.222,2036,Poverty_Rate
4.723,4.72,4.043,2037,Poverty_Rate
4.601,4.597,3.921,2038,Poverty_Rate
4.465,4.459,3.813,2039,Poverty_Rate
4.321,4.309,3.69,2040,Poverty_Rate
4.17,4.15,3.547,2041,Poverty_Rate
4.018,3.99,3.381,2042,Poverty_Rate
3.867,3.83,3.199,2043,Poverty_Rate
3.714,3.671,3.012,2044,Poverty_Rate
3.559,3.51,2.821,2045,Poverty_Rate
3.403,3.351,2.635,2046,Poverty_Rate
3.243,3.187,2.442,2047,Poverty_Rate
3.079,3.018,2.243,2048,Poverty_Rate
2.915,2.85,2.042,2049,Poverty_Rate
2.757,2.691,1.844,2050,Poverty_Rate
2.6,2.538,1.654,2051,Poverty_Rate
2.447,2.393,1.468,2052,Poverty_Rate
2.309,2.255,1.3,2053,Poverty_Rate
2.182,2.126,1.147,2054,Poverty_Rate
2.063,2.004,1.011,2055,Poverty_Rate
1.951,1.89,0.89,2056,Poverty_Rate
1.846,1.781,0.782,2057,Poverty_Rate
1.75,1.673,0.686,2058,Poverty_Rate
1.664,1.568,0.601,2059,Poverty_Rate
1.582,1.464,0.527,2060,Poverty_Rate
155.8,155.8,155.8,2020,Renewable_Production
163.7,163.7,163.7,2021,Renewable_Production
175.7,175.7,175.7,2022,Renewable_Production
190.6,190.6,190.6,2023,Renewable_Production
206.4,206.4,206.4,2024,Renewable_Production
224.6,224.6,224.6,2025,Renewable_Production
245.3,250.5,250.5,2026,Renewable_Production
268.7,288.7,288.5,2027,Renewable_Production
293.5,339.1,338.4,2028,Renewable_Production
319.2,402.0,401.2,2029,Renewable_Production
346.3,479.8,479.4,2030,Renewable_Production
374.1,562.5,564.2,2031,Renewable_Production
403.3,651.3,657.3,2032,Renewable_Production
435.1,748.7,761.9,2033,Renewable_Production
470.7,863.8,887.3,2034,Renewable_Production
508.9,1002.0,1039.0,2035,Renewable_Production
553.4,1160.0,1214.0,2036,Renewable_Production
603.0,1327.0,1395.0,2037,Renewable_Production
656.7,1370.0,1411.0,2038,Renewable_Production
712.1,1481.0,1564.0,2039,Renewable_Production
768.8,1497.0,1546.0,2040,Renewable_Production
829.1,1586.0,1680.0,2041,Renewable_Production
893.9,1585.0,1641.0,2042,Renewable_Production
963.6,1662.0,1766.0,2043,Renewable_Production
1040.0,1641.0,1704.0,2044,Renewable_Production
1096.0,1714.0,1829.0,2045,Renewable_Production
1161.0,1683.0,1756.0,2046,Renewable_Production
1225.0,1755.0,1880.0,2047,Renewable_Production
1293.0,1721.0,1803.0,2048,Renewable_Production
1360.0,1797.0,1935.0,2049,Renewable_Production
1428.0,1771.0,1871.0,2050,Renewable_Production
1492.0,1848.0,1995.0,2051,Renewable_Production
1552.0,1830.0,1989.0,2052,Renewable_Production
1609.0,1895.0,2053.0,2053,Renewable_Production
1663.0,1934.0,2108.0,2054,Renewable_Production
1715.0,1976.0,2155.0,2055,Renewable_Production
1766.0,2011.0,2196.0,2056,Renewable_Production
1817.0,2042.0,2233.0,2057,Renewable_Production
1867.0,2069.0,2267.0,2058,Renewable_Production
1939.0,2092.0,2297.0,2059,Renewable_Production
1982.0,2101.0,2310.0,2060,Renewable_Production
2.997,2.997,2.997,2020,Renewable_Share
3.162,3.162,3.162,2021,Renewable_Share
3.376,3.376,3.376,2022,Renewable_Share
3.633,3.633,3.633,2023,Renewable_Share
3.938,3.938,3.938,2024,Renewable_Share
4.292,4.292,4.292,2025,Renewable_Share
4.682,4.776,4.776,2026,Renewable_Share
5.109,5.493,5.491,2027,Renewable_Share
5.566,6.465,6.456,2028,Renewable_Share
6.056,7.725,7.711,2029,Renewable_Share
6.52,9.214,9.203,2030,Renewable_Share
6.973,10.79,10.8,2031,Renewable_Share
7.434,12.42,12.49,2032,Renewable_Share
7.916,14.38,14.52,2033,Renewable_Share
8.428,16.67,16.93,2034,Renewable_Share
8.986,19.34,19.75,2035,Renewable_Share
9.583,22.32,22.91,2036,Renewable_Share
10.22,25.5,26.21,2037,Renewable_Share
10.86,27.06,27.38,2038,Renewable_Share
11.53,29.54,30.32,2039,Renewable_Share
12.26,30.83,31.22,2040,Renewable_Share
13.03,33.18,34.09,2041,Renewable_Share
13.86,34.61,35.04,2042,Renewable_Share
14.75,37.21,38.19,2043,Renewable_Share
15.71,38.73,39.22,2044,Renewable_Share
16.41,41.57,42.66,2045,Renewable_Share
17.18,43.17,43.77,2046,Renewable_Share
17.94,46.14,47.34,2047,Renewable_Share
18.74,47.78,48.49,2048,Renewable_Share
19.54,50.8,52.11,2049,Renewable_Share
20.35,52.47,53.38,2050,Renewable_Share
21.14,55.32,56.69,2051,Renewable_Share
21.94,56.99,58.57,2052,Renewable_Share
22.75,59.57,61.12,2053,Renewable_Share
23.59,61.91,63.58,2054,Renewable_Share
24.47,64.24,65.91,2055,Renewable_Share
25.38,66.46,68.12,2056,Renewable_Share
26.34,68.56,70.2,2057,Renewable_Share
27.35,70.53,72.15,2058,Renewable_Share
28.38,72.38,73.98,2059,Renewable_Share
29.31,74.13,75.7,2060,Renewable_Share
0.769,0.769,0.769,2020,Temperature_Change
0.806,0.806,0.806,2021,Temperature_Change
0.844,0.844,0.844,2022,Temperature_Change
0.882,0.882,0.882,2023,Temperature_Change
0.922,0.922,0.922,2024,Temperature_Change
0.961,0.961,0.961,2025,Temperature_Change
1.001,1.001,1.0,2026,Temperature_Change
1.041,1.04,1.037,2027,Temperature_Change
1.081,1.079,1.072,2028,Temperature_Change
1.12,1.116,1.105,2029,Temperature_Change
1.16,1.152,1.135,2030,Temperature_Change
1.2,1.185,1.162,2031,Temperature_Change
1.239,1.217,1.187,2032,Temperature_Change
1.278,1.246,1.208,2033,Temperature_Change
1.317,1.274,1.227,2034,Temperature_Change
1.356,1.3,1.242,2035,Temperature_Change
1.395,1.324,1.255,2036,Temperature_Change
1.434,1.346,1.266,2037,Temperature_Change
1.473,1.367,1.273,2038,Temperature_Change
1.511,1.385,1.277,2039,Temperature_Change
1.549,1.402,1.278,2040,Temperature_Change
1.587,1.416,1.276,2041,Temperature_Change
1.624,1.428,1.272,2042,Temperature_Change
1.66,1.438,1.266,2043,Temperature_Change
1.696,1.445,1.26,2044,Temperature_Change
1.732,1.452,1.252,2045,Temperature_Change
1.767,1.456,1.244,2046,Temperature_Change
1.801,1.459,1.235,2047,Temperature_Change
1.835,1.46,1.225,2048,Temperature_Change
1.868,1.461,1.215,2049,Temperature_Change
1.901,1.46,1.204,2050,Temperature_Change
1.932,1.458,1.193,2051,Temperature_Change
1.964,1.455,1.182,2052,Temperature_Change
1.994,1.451,1.171,2053,Temperature_Change
2.023,1.447,1.159,2054,Temperature_Change
2.052,1.441,1.148,2055,Temperature_Change
2.08,1.435,1.136,2056,Temperature_Change
2.106,1.427,1.125,2057,Temperature_Change
2.132,1.42,1.113,2058,Temperature_Change
2.157,1.411,1.102,2059,Temperature_Change
2.181,1.402,1.091,2060,Temperature_Change
10.32,10.32,10.32,2020,Traditional_Cookstove_Use(%ofh)
10.42,10.42,10.42,2021,Traditional_Cookstove_Use(%ofh)
10.38,10.38,10.38,2022,Traditional_Cookstove_Use(%ofh)
10.37,10.37,10.37,2023,Traditional_Cookstove_Use(%ofh)
10.42,10.42,10.42,2024,Traditional_Cookstove_Use(%ofh)
10.44,10.39,7.211,2025,Traditional_Cookstove_Use(%ofh)
10.47,10.35,4.028,2026,Traditional_Cookstove_Use(%ofh)
10.48,10.29,0.0,2027,Traditional_Cookstove_Use(%ofh)
10.47,10.2,0.0,2028,Traditional_Cookstove_Use(%ofh)
10.43,10.08,0.0,2029,Traditional_Cookstove_Use(%ofh)
10.38,9.933,0.0,2030,Traditional_Cookstove_Use(%ofh)
10.32,9.755,0.0,2031,Traditional_Cookstove_Use(%ofh)
10.24,9.55,0.0,2032,Traditional_Cookstove_Use(%ofh)
10.15,9.319,0.0,2033,Traditional_Cookstove_Use(%ofh)
10.05,9.063,0.0,2034,Traditional_Cookstove_Use(%ofh)
9.948,8.784,0.0,2035,Traditional_Cookstove_Use(%ofh)
9.837,8.491,0.0,2036,Traditional_Cookstove_Use(%ofh)
9.719,8.194,0.0,2037,Traditional_Cookstove_Use(%ofh)
9.595,7.897,0.0,2038,Traditional_Cookstove_Use(%ofh)
9.464,7.608,0.0,2039,Traditional_Cookstove_Use(%ofh)
9.322,7.3,0.0,2040,Traditional_Cookstove_Use(%ofh)
9.168,6.973,0.0,2041,Traditional_Cookstove_Use(%ofh)
8.999,6.627,0.0,2042,Traditional_Cookstove_Use(%ofh)
8.818,6.266,0.0,2043,Traditional_Cookstove_Use(%ofh)
8.623,5.903,0.0,2044,Traditional_Cookstove_Use(%ofh)
8.415,5.542,0.0,2045,Traditional_Cookstove_Use(%ofh)
8.197,5.181,0.0,2046,Traditional_Cookstove_Use(%ofh)
7.97,4.825,0.0,2047,Traditional_Cookstove_Use(%ofh)
7.736,4.477,0.0,2048,Traditional_Cookstove_Use(%ofh)
7.494,4.141,0.0,2049,Traditional_Cookstove_Use(%ofh)
7.249,3.909,0.0,2050,Traditional_Cookstove_Use(%ofh)
6.999,3.688,0.0,2051,Traditional_Cookstove_Use(%ofh)
6.747,3.475,0.0,2052,Traditional_Cookstove_Use(%ofh)
6.5,3.321,0.0,2053,Traditional_Cookstove_Use(%ofh)
6.248,3.265,0.0,2054,Traditional_Cookstove_Use(%ofh)
5.993,3.206,0.0,2055,Traditional_Cookstove_Use(%ofh)
5.737,3.143,0.0,2056,Traditional_Cookstove_Use(%ofh)
5.48,3.077,0.0,2057,Traditional_Cookstove_Use(%ofh)
5.225,3.008,0.0,2058,Traditional_Cookstove_Use(%ofh)
4.975,2.938,0.0,2059,Traditional_Cookstove_Use(%ofh)
4.73,2.865,0.0,2060,Traditional_Cookstove_Use(%ofh)
4.421794520000001,4.421794520000001,4.421794520000001,2020,Traditional_Cookstove_Use
4.5157266,4.5157266,4.5157266,2021,Traditional_Cookstove_Use
4.5513675,4.5513675,4.5513675,2022,Traditional_Cookstove_Use
4.592543200000001,4.592543200000001,4.592543200000001,2023,Traditional_Cookstove_Use
4.66287312,4.66287312,4.66287312,2024,Traditional_Cookstove_Use
4.72627217,4.70163784,3.26228913,2025,Traditional_Cookstove_Use
4.78995303,4.73397111,1.84040562,2026,Traditional_Cookstove_Use
4.84063824,4.75370149,0.0,2027,Traditional_Cookstove_Use
4.88283345,4.75844382,0.0,2028,Traditional_Cookstove_Use
4.91411124,4.74929115,0.0,2029,Traditional_Cookstove_Use
4.938799110000001,4.723785759999999,0.0,2030,Traditional_Cookstove_Use
4.954101199999999,4.68603682,0.0,2031,Traditional_Cookstove_Use
4.96375711,4.6296768,0.0,2032,Traditional_Cookstove_Use
4.9646924100000005,4.5584665,0.0,2033,Traditional_Cookstove_Use
4.9605534,4.47275543,0.0,2034,Traditional_Cookstove_Use
4.94843328,4.36962816,0.0,2035,Traditional_Cookstove_Use
4.9357889,4.2598107,0.0,2036,Traditional_Cookstove_Use
4.91664822,4.1437339,0.0,2037,Traditional_Cookstove_Use
4.8912633,4.02798719,0.0,2038,Traditional_Cookstove_Use
4.86247872,3.90873049,0.0,2039,Traditional_Cookstove_Use
4.8260688,3.78171648,0.0,2040,Traditional_Cookstove_Use
4.78073826,3.63601176,0.0,2041,Traditional_Cookstove_Use
4.72855128,3.48053838,0.0,2042,Traditional_Cookstove_Use
4.665362450000001,3.31473558,0.0,2043,Traditional_Cookstove_Use
4.59091437,3.14503072,0.0,2044,Traditional_Cookstove_Use
4.511887379999999,2.97167805,0.0,2045,Traditional_Cookstove_Use
4.422345900000001,2.7951504,0.0,2046,Traditional_Cookstove_Use
4.326275280000001,2.61924267,0.0,2047,Traditional_Cookstove_Use
4.22432988,2.4475365200000003,0.0,2048,Traditional_Cookstove_Use
4.11689808,2.27699248,0.0,2049,Traditional_Cookstove_Use
4.00412068,2.1590016000000003,0.0,2050,Traditional_Cookstove_Use
3.88584168,2.0481867,0.0,2051,Traditional_Cookstove_Use
3.76815106,1.94110709,0.0,2052,Traditional_Cookstove_Use
3.64746159,1.86305344,0.0,2053,Traditional_Cookstove_Use
3.52343709,1.84226799,0.0,2054,Traditional_Cookstove_Use
3.3926853,1.81787115,0.0,2055,Traditional_Cookstove_Use
3.26472168,1.7898334999999996,0.0,2056,Traditional_Cookstove_Use
3.13017432,1.7582077800000002,0.0,2057,Traditional_Cookstove_Use
2.99567448,1.7262905000000002,0.0,2058,Traditional_Cookstove_Use
2.86470756,1.69112272,0.0,2059,Traditional_Cookstove_Use
2.73445198,1.65604684,0.0,2060,Traditional_Cookstove_Use
