BaseCase,RA,RASDG,Year,indicator
75.15,75.76,83.46,2050,GDP_per_capita_(PPP)
76.1,76.7,84.84,2051,GDP_per_capita_(PPP)
77.06,77.66,86.16,2052,GDP_per_capita_(PPP)
78.03,78.6,87.53,2053,GDP_per_capita_(PPP)
79.03,79.57,88.86,2054,GDP_per_capita_(PPP)
80.04,80.52,90.24,2055,GDP_per_capita_(PPP)
81.08,81.51,91.58,2056,GDP_per_capita_(PPP)
82.12,82.48,92.98,2057,GDP_per_capita_(PPP)
83.16,83.49,94.33,2058,GDP_per_capita_(PPP)
84.2,84.47,95.75,2059,GDP_per_capita_(PPP)
85.21,85.48,97.1,2060,GDP_per_capita_(PPP)
0.902,0.902,0.902,2020,HDI
0.907,0.907,0.907,2021,HDI
0.909,0.909,0.909,2022,HDI
0.911,0.911,0.911,2023,HDI
0.913,0.913,0.913,2024,HDI
0.914,0.914,0.915,2025,HDI
0.916,0.916,0.917,2026,HDI
0.918,0.918,0.919,2027,HDI
0.92,0.92,0.922,2028,HDI
0.921,0.921,0.924,2029,HDI
0.923,0.923,0.926,2030,HDI
0.924,0.924,0.929,2031,HDI
0.926,0.926,0.931,2032,HDI
0.928,0.928,0.934,2033,HDI
0.929,0.929,0.936,2034,HDI
0.931,0.931,0.939,2035,HDI
0.932,0.933,0.941,2036,HDI
0.934,0.934,0.944,2037,HDI
0.935,0.936,0.946,2038,HDI
0.937,0.937,0.948,2039,HDI
0.939,0.939,0.95,2040,HDI
0.94,0.941,0.953,2041,HDI
0.942,0.942,0.955,2042,HDI
0.943,0.944,0.957,2043,HDI
0.945,0.945,0.959,2044,HDI
0.947,0.947,0.961,2045,HDI
0.948,0.949,0.964,2046,HDI
0.95,0.95,0.966,2047,HDI
0.951,0.952,0.968,2048,HDI
0.952,0.953,0.97,2049,HDI
0.954,0.955,0.972,2050,HDI
0.955,0.956,0.974,2051,HDI
0.957,0.957,0.975,2052,HDI
0.958,0.959,0.977,2053,HDI
0.96,0.96,0.979,2054,HDI
0.961,0.962,0.981,2055,HDI
0.962,0.963,0.983,2056,HDI
0.964,0.964,0.984,2057,HDI
0.965,0.966,0.986,2058,HDI
0.967,0.967,0.988,2059,HDI
0.968,0.969,0.989,2060,HDI
6.92,6.92,6.92,2020,Malnourished_Headcount
6.33,6.33,6.33,2021,Malnourished_Headcount
5.839,5.839,5.839,2022,Malnourished_Headcount
5.548,5.548,5.548,2023,Malnourished_Headcount
5.163,5.163,5.163,2024,Malnourished_Headcount
4.777,4.777,4.748,2025,Malnourished_Headcount
4.46,4.46,4.257,2026,Malnourished_Headcount
4.157,4.158,3.791,2027,Malnourished_Headcount
3.888,3.892,3.384,2028,Malnourished_Headcount
3.641,3.646,3.028,2029,Malnourished_Headcount
3.41,3.414,2.71,2030,Malnourished_Headcount
3.197,3.198,2.429,2031,Malnourished_Headcount
2.998,2.995,2.178,2032,Malnourished_Headcount
2.817,2.81,1.957,2033,Malnourished_Headcount
2.653,2.642,1.762,2034,Malnourished_Headcount
2.506,2.491,1.589,2035,Malnourished_Headcount
2.361,2.344,1.429,2036,Malnourished_Headcount
2.23,2.209,1.283,2037,Malnourished_Headcount
2.109,2.085,1.153,2038,Malnourished_Headcount
1.996,1.968,1.031,2039,Malnourished_Headcount
1.891,1.857,0.916,2040,Malnourished_Headcount
1.794,1.755,0.835,2041,Malnourished_Headcount
1.703,1.658,0.755,2042,Malnourished_Headcount
1.629,1.575,0.677,2043,Malnourished_Headcount
1.571,1.51,0.6,2044,Malnourished_Headcount
1.523,1.455,0.524,2045,Malnourished_Headcount
1.482,1.409,0.452,2046,Malnourished_Headcount
1.45,1.372,0.382,2047,Malnourished_Headcount
1.426,1.342,0.313,2048,Malnourished_Headcount
1.405,1.316,0.277,2049,Malnourished_Headcount
1.374,1.279,0.271,2050,Malnourished_Headcount
1.344,1.244,0.264,2051,Malnourished_Headcount
1.312,1.208,0.257,2052,Malnourished_Headcount
1.279,1.174,0.25,2053,Malnourished_Headcount
1.246,1.138,0.242,2054,Malnourished_Headcount
1.212,1.103,0.234,2055,Malnourished_Headcount
1.177,1.067,0.226,2056,Malnourished_Headcount
1.142,1.033,0.218,2057,Malnourished_Headcount
1.107,0.997,0.21,2058,Malnourished_Headcount
1.07,0.963,0.202,2059,Malnourished_Headcount
1.036,0.93,0.193,2060,Malnourished_Headcount
0.558,0.558,0.558,2020,Malnourishment_Rate
0.509,0.509,0.509,2021,Malnourishment_Rate
0.469,0.469,0.469,2022,Malnourishment_Rate
0.444,0.444,0.444,2023,Malnourishment_Rate
0.413,0.413,0.413,2024,Malnourishment_Rate
0.382,0.382,0.379,2025,Malnourishment_Rate
0.356,0.356,0.34,2026,Malnourishment_Rate
0.331,0.332,0.302,2027,Malnourishment_Rate
0.31,0.31,0.27,2028,Malnourishment_Rate
0.29,0.29,0.241,2029,Malnourishment_Rate
0.271,0.272,0.216,2030,Malnourishment_Rate
0.254,0.254,0.193,2031,Malnourishment_Rate
0.238,0.238,0.173,2032,Malnourishment_Rate
0.224,0.223,0.155,2033,Malnourishment_Rate
0.211,0.21,0.14,2034,Malnourishment_Rate
0.199,0.198,0.126,2035,Malnourishment_Rate
0.188,0.186,0.113,2036,Malnourishment_Rate
0.177,0.176,0.102,2037,Malnourishment_Rate
0.168,0.166,0.092,2038,Malnourishment_Rate
0.159,0.157,0.082,2039,Malnourishment_Rate
0.151,0.148,0.073,2040,Malnourishment_Rate
0.143,0.14,0.066,2041,Malnourishment_Rate
0.136,0.132,0.06,2042,Malnourishment_Rate
0.13,0.126,0.054,2043,Malnourishment_Rate
0.126,0.121,0.048,2044,Malnourishment_Rate
0.122,0.117,0.042,2045,Malnourishment_Rate
0.119,0.113,0.036,2046,Malnourishment_Rate
0.117,0.11,0.031,2047,Malnourishment_Rate
0.115,0.108,0.025,2048,Malnourishment_Rate
0.113,0.106,0.022,2049,Malnourishment_Rate
0.111,0.103,0.022,2050,Malnourishment_Rate
0.109,0.101,0.021,2051,Malnourishment_Rate
0.107,0.098,0.021,2052,Malnourishment_Rate
0.104,0.096,0.02,2053,Malnourishment_Rate
0.102,0.093,0.02,2054,Malnourishment_Rate
0.099,0.09,0.019,2055,Malnourishment_Rate
0.097,0.088,0.019,2056,Malnourishment_Rate
0.094,0.085,0.018,2057,Malnourishment_Rate
0.092,0.083,0.017,2058,Malnourishment_Rate
0.089,0.08,0.017,2059,Malnourishment_Rate
0.086,0.077,0.016,2060,Malnourishment_Rate
0.525,0.525,0.525,2020,Population_without_electricity_
0.5,0.5,0.5,2021,Population_without_electricity_
0.484,0.484,0.484,2022,Population_without_electricity_
0.473,0.473,0.473,2023,Population_without_electricity_
0.465,0.465,0.465,2024,Population_without_electricity_
0.455,0.168,0.154,2025,Population_without_electricity_
0.444,0.119,0.102,2026,Population_without_electricity_
0.431,0.091,0.066,2027,Population_without_electricity_
0.42,0.063,0.032,2028,Population_without_electricity_
0.41,0.034,0.0,2029,Population_without_electricity_
0.402,0.006,0.0,2030,Population_without_electricity_
0.393,0.0,0.0,2031,Population_without_electricity_
0.385,0.0,0.0,2032,Population_without_electricity_
0.377,0.0,0.0,2033,Population_without_electricity_
0.37,0.0,0.0,2034,Population_without_electricity_
0.362,0.0,0.0,2035,Population_without_electricity_
0.355,0.0,0.0,2036,Population_without_electricity_
0.348,0.0,0.0,2037,Population_without_electricity_
0.342,0.0,0.0,2038,Population_without_electricity_
0.335,0.0,0.0,2039,Population_without_electricity_
0.329,0.0,0.0,2040,Population_without_electricity_
0.323,0.0,0.0,2041,Population_without_electricity_
0.317,0.0,0.0,2042,Population_without_electricity_
0.311,0.0,0.0,2043,Population_without_electricity_
0.304,0.0,0.0,2044,Population_without_electricity_
0.299,0.0,0.0,2045,Population_without_electricity_
0.293,0.0,0.0,2046,Population_without_electricity_
0.287,0.0,0.0,2047,Population_without_electricity_
0.282,0.0,0.0,2048,Population_without_electricity_
0.275,0.0,0.0,2049,Population_without_electricity_
0.27,0.0,0.0,2050,Population_without_electricity_
0.264,0.0,0.0,2051,Population_without_electricity_
0.259,0.0,0.0,2052,Population_without_electricity_
0.253,0.0,0.0,2053,Population_without_electricity_
0.247,0.0,0.0,2054,Population_without_electricity_
0.242,0.0,0.0,2055,Population_without_electricity_
0.237,0.0,0.0,2056,Population_without_electricity_
0.231,0.0,0.0,2057,Population_without_electricity_
0.226,0.0,0.0,2058,Population_without_electricity_
0.221,0.0,0.0,2059,Population_without_electricity_
0.216,0.0,0.0,2060,Population_without_electricity_
4.393,4.393,4.393,2020,Poverty_Headcount
3.778,3.778,3.778,2021,Poverty_Headcount
3.27,3.27,3.27,2022,Poverty_Headcount
3.188,3.188,3.188,2023,Poverty_Headcount
3.208,3.208,3.208,2024,Poverty_Headcount
3.149,3.149,2.789,2025,Poverty_Headcount
3.002,2.999,2.364,2026,Poverty_Headcount
2.774,2.775,1.981,2027,Poverty_Headcount
2.606,2.612,1.693,2028,Poverty_Headcount
2.367,2.376,1.394,2029,Poverty_Headcount
2.11,2.121,1.118,2030,Poverty_Headcount
1.879,1.892,0.888,2031,Poverty_Headcount
1.714,1.728,0.708,2032,Poverty_Headcount
1.58,1.594,0.566,2033,Poverty_Headcount
1.47,1.485,0.454,2034,Poverty_Headcount
1.377,1.391,0.365,2035,Poverty_Headcount
1.292,1.303,0.294,2036,Poverty_Headcount
1.207,1.215,0.234,2037,Poverty_Headcount
1.12,1.124,0.207,2038,Poverty_Headcount
1.029,1.03,0.182,2039,Poverty_Headcount
0.939,0.937,0.157,2040,Poverty_Headcount
0.856,0.85,0.135,2041,Poverty_Headcount
0.78,0.771,0.114,2042,Poverty_Headcount
0.713,0.699,0.096,2043,Poverty_Headcount
0.653,0.636,0.081,2044,Poverty_Headcount
0.6,0.58,0.069,2045,Poverty_Headcount
0.553,0.531,0.059,2046,Poverty_Headcount
0.511,0.487,0.05,2047,Poverty_Headcount
0.471,0.447,0.044,2048,Poverty_Headcount
0.433,0.412,0.038,2049,Poverty_Headcount
0.398,0.377,0.033,2050,Poverty_Headcount
0.366,0.348,0.028,2051,Poverty_Headcount
0.336,0.319,0.024,2052,Poverty_Headcount
0.307,0.293,0.021,2053,Poverty_Headcount
0.279,0.267,0.018,2054,Poverty_Headcount
0.254,0.244,0.015,2055,Poverty_Headcount
0.232,0.223,0.013,2056,Poverty_Headcount
0.211,0.205,0.011,2057,Poverty_Headcount
0.191,0.187,0.009,2058,Poverty_Headcount
0.174,0.173,0.008,2059,Poverty_Headcount
0.159,0.16,0.007,2060,Poverty_Headcount
0.354,0.354,0.354,2020,Poverty_Rate
0.304,0.304,0.304,2021,Poverty_Rate
0.262,0.262,0.262,2022,Poverty_Rate
0.255,0.255,0.255,2023,Poverty_Rate
0.257,0.257,0.257,2024,Poverty_Rate
0.252,0.252,0.223,2025,Poverty_Rate
0.24,0.239,0.189,2026,Poverty_Rate
0.221,0.221,0.158,2027,Poverty_Rate
0.208,0.208,0.135,2028,Poverty_Rate
0.188,0.189,0.111,2029,Poverty_Rate
0.168,0.169,0.089,2030,Poverty_Rate
0.149,0.15,0.071,2031,Poverty_Rate
0.136,0.137,0.056,2032,Poverty_Rate
0.125,0.127,0.045,2033,Poverty_Rate
0.117,0.118,0.036,2034,Poverty_Rate
0.109,0.11,0.029,2035,Poverty_Rate
0.103,0.104,0.023,2036,Poverty_Rate
0.096,0.097,0.019,2037,Poverty_Rate
0.089,0.089,0.016,2038,Poverty_Rate
0.082,0.082,0.014,2039,Poverty_Rate
0.075,0.075,0.013,2040,Poverty_Rate
0.068,0.068,0.011,2041,Poverty_Rate
0.062,0.061,0.009,2042,Poverty_Rate
0.057,0.056,0.008,2043,Poverty_Rate
0.052,0.051,0.006,2044,Poverty_Rate
0.048,0.046,0.005,2045,Poverty_Rate
0.044,0.043,0.005,2046,Poverty_Rate
0.041,0.039,0.004,2047,Poverty_Rate
0.038,0.036,0.004,2048,Poverty_Rate
0.035,0.033,0.003,2049,Poverty_Rate
0.032,0.031,0.003,2050,Poverty_Rate
0.03,0.028,0.002,2051,Poverty_Rate
0.027,0.026,0.002,2052,Poverty_Rate
0.025,0.024,0.002,2053,Poverty_Rate
0.023,0.022,0.001,2054,Poverty_Rate
0.021,0.02,0.001,2055,Poverty_Rate
0.019,0.018,0.001,2056,Poverty_Rate
0.017,0.017,0.001,2057,Poverty_Rate
0.016,0.016,0.001,2058,Poverty_Rate
0.014,0.014,0.001,2059,Poverty_Rate
0.013,0.013,0.001,2060,Poverty_Rate
3978.0,3978.0,3978.0,2020,Renewable_Production
4130.0,4130.0,4130.0,2021,Renewable_Production
4366.0,4366.0,4366.0,2022,Renewable_Production
4606.0,4606.0,4606.0,2023,Renewable_Production
4914.0,4914.0,4914.0,2024,Renewable_Production
5275.0,5275.0,5275.0,2025,Renewable_Production
5656.0,5749.0,5749.0,2026,Renewable_Production
6044.0,6342.0,6339.0,2027,Renewable_Production
6423.0,6982.0,6971.0,2028,Renewable_Production
6785.0,7703.0,7692.0,2029,Renewable_Production
7145.0,8539.0,8539.0,2030,Renewable_Production
7528.0,9381.0,9416.0,2031,Renewable_Production
7937.0,10303.0,10399.0,2032,Renewable_Production
8386.0,11342.0,11531.0,2033,Renewable_Production
8885.0,12542.0,12856.0,2034,Renewable_Production
9436.0,14024.0,14506.0,2035,Renewable_Production
10058.0,15664.0,16352.0,2036,Renewable_Production
10732.0,17565.0,18484.0,2037,Renewable_Production
11438.0,19445.0,20556.0,2038,Renewable_Production
12124.0,21434.0,22796.0,2039,Renewable_Production
12803.0,23201.0,24715.0,2040,Renewable_Production
13483.0,24893.0,26609.0,2041,Renewable_Production
14182.0,26426.0,28258.0,2042,Renewable_Production
14910.0,27974.0,30029.0,2043,Renewable_Production
15703.0,29352.0,31550.0,2044,Renewable_Production
16528.0,30760.0,33179.0,2045,Renewable_Production
17447.0,31911.0,34451.0,2046,Renewable_Production
18440.0,33082.0,35857.0,2047,Renewable_Production
19500.0,33854.0,36226.0,2048,Renewable_Production
20595.0,34642.0,37578.0,2049,Renewable_Production
21724.0,35444.0,38080.0,2050,Renewable_Production
22842.0,36137.0,39324.0,2051,Renewable_Production
23941.0,36910.0,39868.0,2052,Renewable_Production
25035.0,37537.0,41025.0,2053,Renewable_Production
26128.0,38245.0,41438.0,2054,Renewable_Production
27236.0,38621.0,42367.0,2055,Renewable_Production
28370.0,39089.0,42421.0,2056,Renewable_Production
29541.0,39280.0,43201.0,2057,Renewable_Production
30768.0,39472.0,42897.0,2058,Renewable_Production
32066.0,39430.0,43489.0,2059,Renewable_Production
33085.0,39442.0,42924.0,2060,Renewable_Production
6.307,6.307,6.307,2020,Renewable_Share
6.536,6.536,6.536,2021,Renewable_Share
6.88,6.88,6.88,2022,Renewable_Share
7.21,7.21,7.21,2023,Renewable_Share
7.663,7.663,7.663,2024,Renewable_Share
8.181,8.181,8.181,2025,Renewable_Share
8.697,8.834,8.834,2026,Renewable_Share
9.24,9.718,9.715,2027,Renewable_Share
9.792,10.75,10.74,2028,Renewable_Share
10.34,11.97,11.96,2029,Renewable_Share
10.88,13.4,13.39,2030,Renewable_Share
11.46,14.87,14.89,2031,Renewable_Share
12.07,16.44,16.51,2032,Renewable_Share
12.72,18.24,18.37,2033,Renewable_Share
13.41,20.23,20.47,2034,Renewable_Share
14.15,22.56,22.92,2035,Renewable_Share
14.95,25.05,25.56,2036,Renewable_Share
15.8,27.86,28.52,2037,Renewable_Share
16.68,30.69,31.44,2038,Renewable_Share
17.57,33.82,34.71,2039,Renewable_Share
18.47,36.96,37.9,2040,Renewable_Share
19.38,40.3,41.34,2041,Renewable_Share
20.32,43.68,44.73,2042,Renewable_Share
21.29,47.17,48.33,2043,Renewable_Share
22.31,50.5,51.7,2044,Renewable_Share
23.36,53.7,54.99,2045,Renewable_Share
24.48,56.71,57.98,2046,Renewable_Share
25.65,59.68,61.0,2047,Renewable_Share
26.89,62.28,63.23,2048,Renewable_Share
28.15,64.7,66.02,2049,Renewable_Share
29.29,67.1,68.08,2050,Renewable_Share
30.47,69.18,70.46,2051,Renewable_Share
31.71,71.28,72.29,2052,Renewable_Share
32.98,73.11,74.39,2053,Renewable_Share
34.29,75.01,76.0,2054,Renewable_Share
35.63,76.61,77.85,2055,Renewable_Share
37.02,78.27,79.21,2056,Renewable_Share
38.45,79.66,80.85,2057,Renewable_Share
39.93,81.1,81.98,2058,Renewable_Share
41.44,82.29,83.39,2059,Renewable_Share
42.72,83.52,84.33,2060,Renewable_Share
0.929,0.929,0.929,2020,Temperature_Change
0.974,0.974,0.974,2021,Temperature_Change
1.019,1.019,1.019,2022,Temperature_Change
1.066,1.066,1.066,2023,Temperature_Change
1.114,1.114,1.114,2024,Temperature_Change
1.161,1.161,1.161,2025,Temperature_Change
1.209,1.209,1.208,2026,Temperature_Change
1.257,1.257,1.253,2027,Temperature_Change
1.306,1.304,1.296,2028,Temperature_Change
1.354,1.349,1.335,2029,Temperature_Change
1.402,1.391,1.372,2030,Temperature_Change
1.45,1.432,1.405,2031,Temperature_Change
1.497,1.47,1.434,2032,Temperature_Change
1.544,1.506,1.46,2033,Temperature_Change
1.592,1.539,1.482,2034,Temperature_Change
1.639,1.57,1.501,2035,Temperature_Change
1.685,1.6,1.517,2036,Temperature_Change
1.732,1.627,1.529,2037,Temperature_Change
1.779,1.651,1.538,2038,Temperature_Change
1.826,1.674,1.543,2039,Temperature_Change
1.872,1.694,1.544,2040,Temperature_Change
1.917,1.711,1.541,2041,Temperature_Change
1.962,1.725,1.537,2042,Temperature_Change
2.006,1.737,1.53,2043,Temperature_Change
2.05,1.747,1.522,2044,Temperature_Change
2.092,1.754,1.513,2045,Temperature_Change
2.135,1.759,1.503,2046,Temperature_Change
2.176,1.763,1.492,2047,Temperature_Change
2.217,1.765,1.48,2048,Temperature_Change
2.257,1.765,1.468,2049,Temperature_Change
2.296,1.764,1.455,2050,Temperature_Change
2.335,1.762,1.442,2051,Temperature_Change
2.373,1.758,1.428,2052,Temperature_Change
2.409,1.754,1.415,2053,Temperature_Change
2.445,1.748,1.401,2054,Temperature_Change
2.479,1.741,1.387,2055,Temperature_Change
2.513,1.733,1.373,2056,Temperature_Change
2.545,1.725,1.359,2057,Temperature_Change
2.576,1.715,1.345,2058,Temperature_Change
2.606,1.705,1.332,2059,Temperature_Change
2.636,1.693,1.318,2060,Temperature_Change
0.154,0.154,0.154,2020,Traditional_Cookstove_Use(%ofh)
0.121,0.121,0.121,2021,Traditional_Cookstove_Use(%ofh)
0.113,0.113,0.113,2022,Traditional_Cookstove_Use(%ofh)
0.114,0.114,0.114,2023,Traditional_Cookstove_Use(%ofh)
0.109,0.109,0.109,2024,Traditional_Cookstove_Use(%ofh)
0.1,0.1,0.0,2025,Traditional_Cookstove_Use(%ofh)
0.094,0.093,0.0,2026,Traditional_Cookstove_Use(%ofh)
0.087,0.086,0.0,2027,Traditional_Cookstove_Use(%ofh)
0.081,0.08,0.0,2028,Traditional_Cookstove_Use(%ofh)
0.075,0.074,0.0,2029,Traditional_Cookstove_Use(%ofh)
0.07,0.068,0.0,2030,Traditional_Cookstove_Use(%ofh)
0.065,0.064,0.0,2031,Traditional_Cookstove_Use(%ofh)
0.061,0.06,0.0,2032,Traditional_Cookstove_Use(%ofh)
0.057,0.056,0.0,2033,Traditional_Cookstove_Use(%ofh)
0.054,0.052,0.0,2034,Traditional_Cookstove_Use(%ofh)
0.051,0.049,0.0,2035,Traditional_Cookstove_Use(%ofh)
0.048,0.046,0.0,2036,Traditional_Cookstove_Use(%ofh)
0.045,0.043,0.0,2037,Traditional_Cookstove_Use(%ofh)
0.042,0.041,0.0,2038,Traditional_Cookstove_Use(%ofh)
0.04,0.038,0.0,2039,Traditional_Cookstove_Use(%ofh)
0.038,0.036,0.0,2040,Traditional_Cookstove_Use(%ofh)
0.035,0.034,0.0,2041,Traditional_Cookstove_Use(%ofh)
0.033,0.032,0.0,2042,Traditional_Cookstove_Use(%ofh)
0.031,0.03,0.0,2043,Traditional_Cookstove_Use(%ofh)
0.029,0.028,0.0,2044,Traditional_Cookstove_Use(%ofh)
0.027,0.026,0.0,2045,Traditional_Cookstove_Use(%ofh)
0.026,0.025,0.0,2046,Traditional_Cookstove_Use(%ofh)
0.024,0.023,0.0,2047,Traditional_Cookstove_Use(%ofh)
0.023,0.021,0.0,2048,Traditional_Cookstove_Use(%ofh)
0.021,0.02,0.0,2049,Traditional_Cookstove_Use(%ofh)
0.02,0.019,0.0,2050,Traditional_Cookstove_Use(%ofh)
0.018,0.017,0.0,2051,Traditional_Cookstove_Use(%ofh)
0.017,0.016,0.0,2052,Traditional_Cookstove_Use(%ofh)
0.016,0.015,0.0,2053,Traditional_Cookstove_Use(%ofh)
0.015,0.014,0.0,2054,Traditional_Cookstove_Use(%ofh)
0.014,0.013,0.0,2055,Traditional_Cookstove_Use(%ofh)
0.013,0.012,0.0,2056,Traditional_Cookstove_Use(%ofh)
0.012,0.011,0.0,2057,Traditional_Cookstove_Use(%ofh)
0.011,0.011,0.0,2058,Traditional_Cookstove_Use(%ofh)
0.01,0.01,0.0,2059,Traditional_Cookstove_Use(%ofh)
0.009,0.009,0.0,2060,Traditional_Cookstove_Use(%ofh)
1.9155435,1.9155435,1.9155435,2020,Traditional_Cookstove_Use
1.50389344,1.50389344,1.50389344,2021,Traditional_Cookstove_Use
1.40941824,1.40941824,1.40941824,2022,Traditional_Cookstove_Use
1.42221051,1.42221051,1.42221051,2023,Traditional_Cookstove_Use
1.3578368399999998,1.3578368399999998,1.3578368399999998,2024,Traditional_Cookstove_Use
1.2582056,1.2527823,0.0,2025,Traditional_Cookstove_Use
1.1754124,1.1673247,0.0,2026,Traditional_Cookstove_Use
1.08808812,1.07736804,0.0,2027,Traditional_Cookstove_Use
1.00996299,0.99930375,0.0,2028,Traditional_Cookstove_Use
0.94107305,0.92516759,0.0,2029,Traditional_Cookstove_Use
0.87870375,0.8602325,0.0,2030,Traditional_Cookstove_Use
0.82271424,0.80431182,0.0,2031,Traditional_Cookstove_Use
0.77028,0.75193713,0.0,2032,Traditional_Cookstove_Use
0.7238287000000001,0.7029185200000001,0.0,2033,Traditional_Cookstove_Use
0.68055228,0.65968485,0.0,2034,Traditional_Cookstove_Use
0.64031586,0.61687782,0.0,2035,Traditional_Cookstove_Use
0.60048681,0.57967512,0.0,2036,Traditional_Cookstove_Use
0.56626154,0.5454644999999999,0.0,2037,Traditional_Cookstove_Use
0.5324218999999999,0.51162279,0.0,2038,Traditional_Cookstove_Use
0.50148541,0.4806744,0.0,2039,Traditional_Cookstove_Use
0.4707321299999999,0.4499003399999999,0.0,2040,Traditional_Cookstove_Use
0.4426239,0.4243705,0.0,2041,Traditional_Cookstove_Use
0.41443668,0.39616216,0.0,2042,Traditional_Cookstove_Use
0.38869183,0.37301121,0.0,2043,Traditional_Cookstove_Use
0.3653622,0.34967434,0.0,2044,Traditional_Cookstove_Use
0.34184843,0.3261625,0.0,2045,Traditional_Cookstove_Use
0.3208086,0.3077381,0.0,2046,Traditional_Cookstove_Use
0.30229484,0.2866303,0.0,2047,Traditional_Cookstove_Use
0.28115208,0.26550396,0.0,2048,Traditional_Cookstove_Use
0.26262929,0.24959904,0.0,2049,Traditional_Cookstove_Use
0.2441462,0.2311321099999999,0.0,2050,Traditional_Cookstove_Use
0.22830456,0.2127121,0.0,2051,Traditional_Cookstove_Use
0.2099115,0.19692816,0.0,2052,Traditional_Cookstove_Use
0.1941449999999999,0.1837657499999999,0.0,2053,Traditional_Cookstove_Use
0.17840364,0.17062386,0.0,2054,Traditional_Cookstove_Use
0.16526592,0.1574977299999999,0.0,2055,Traditional_Cookstove_Use
0.1521432999999999,0.14696595,0.0,2056,Traditional_Cookstove_Use
0.14161565,0.13644797,0.0,2057,Traditional_Cookstove_Use
0.1311097799999999,0.12595254,0.0,2058,Traditional_Cookstove_Use
0.12063631,0.11805624,0.0,2059,Traditional_Cookstove_Use
0.1127671599999999,0.11019309,0.0,2060,Traditional_Cookstove_Use
