BaseCase,RA,RASDG,Year,indicator
14.34,14.44,16.21,2051,GDP_per_capita_(PPP)
14.65,14.75,16.67,2052,GDP_per_capita_(PPP)
14.96,15.07,17.14,2053,GDP_per_capita_(PPP)
15.28,15.39,17.61,2054,GDP_per_capita_(PPP)
15.61,15.71,18.1,2055,GDP_per_capita_(PPP)
15.94,16.04,18.6,2056,GDP_per_capita_(PPP)
16.29,16.38,19.11,2057,GDP_per_capita_(PPP)
16.64,16.72,19.66,2058,GDP_per_capita_(PPP)
16.99,17.09,20.21,2059,GDP_per_capita_(PPP)
17.35,17.45,20.79,2060,GDP_per_capita_(PPP)
0.641,0.641,0.641,2020,HDI
0.648,0.648,0.648,2021,HDI
0.652,0.652,0.652,2022,HDI
0.657,0.657,0.657,2023,HDI
0.661,0.661,0.661,2024,HDI
0.665,0.665,0.666,2025,HDI
0.669,0.669,0.67,2026,HDI
0.673,0.672,0.674,2027,HDI
0.676,0.676,0.679,2028,HDI
0.68,0.68,0.683,2029,HDI
0.683,0.683,0.688,2030,HDI
0.687,0.687,0.693,2031,HDI
0.691,0.691,0.697,2032,HDI
0.694,0.694,0.702,2033,HDI
0.698,0.698,0.706,2034,HDI
0.701,0.701,0.711,2035,HDI
0.705,0.705,0.715,2036,HDI
0.708,0.708,0.72,2037,HDI
0.711,0.712,0.724,2038,HDI
0.715,0.715,0.728,2039,HDI
0.718,0.718,0.733,2040,HDI
0.722,0.722,0.737,2041,HDI
0.725,0.725,0.741,2042,HDI
0.728,0.729,0.746,2043,HDI
0.732,0.732,0.75,2044,HDI
0.735,0.736,0.754,2045,HDI
0.738,0.739,0.758,2046,HDI
0.741,0.742,0.762,2047,HDI
0.744,0.745,0.767,2048,HDI
0.747,0.748,0.771,2049,HDI
0.751,0.751,0.775,2050,HDI
0.753,0.754,0.778,2051,HDI
0.756,0.757,0.782,2052,HDI
0.759,0.76,0.786,2053,HDI
0.762,0.763,0.79,2054,HDI
0.765,0.766,0.794,2055,HDI
0.768,0.769,0.797,2056,HDI
0.771,0.771,0.801,2057,HDI
0.774,0.774,0.805,2058,HDI
0.777,0.777,0.808,2059,HDI
0.78,0.78,0.812,2060,HDI
299.0,299.0,299.0,2020,Malnourished_Headcount
284.9,284.9,284.9,2021,Malnourished_Headcount
275.8,275.8,275.8,2022,Malnourished_Headcount
266.5,266.5,266.5,2023,Malnourished_Headcount
255.6,255.6,255.6,2024,Malnourished_Headcount
245.1,245.1,238.5,2025,Malnourished_Headcount
235.0,235.0,222.9,2026,Malnourished_Headcount
226.6,226.6,207.4,2027,Malnourished_Headcount
217.9,218.0,192.0,2028,Malnourished_Headcount
209.7,209.7,177.6,2029,Malnourished_Headcount
201.5,201.4,163.6,2030,Malnourished_Headcount
193.6,193.4,150.4,2031,Malnourished_Headcount
186.0,185.7,138.1,2032,Malnourished_Headcount
178.8,178.3,126.5,2033,Malnourished_Headcount
171.9,171.3,115.7,2034,Malnourished_Headcount
165.3,164.7,105.7,2035,Malnourished_Headcount
159.0,158.3,96.33,2036,Malnourished_Headcount
153.0,152.3,87.67,2037,Malnourished_Headcount
147.2,146.5,80.17,2038,Malnourished_Headcount
141.5,140.8,73.13,2039,Malnourished_Headcount
135.9,135.2,66.5,2040,Malnourished_Headcount
130.3,129.6,63.1,2041,Malnourished_Headcount
124.8,124.2,59.8,2042,Malnourished_Headcount
119.5,118.9,56.56,2043,Malnourished_Headcount
114.3,113.7,53.38,2044,Malnourished_Headcount
109.2,108.6,50.25,2045,Malnourished_Headcount
104.3,103.7,47.11,2046,Malnourished_Headcount
99.46,98.85,43.95,2047,Malnourished_Headcount
94.69,94.08,40.81,2048,Malnourished_Headcount
90.01,89.36,37.66,2049,Malnourished_Headcount
86.85,86.26,36.06,2050,Malnourished_Headcount
83.8,83.26,34.46,2051,Malnourished_Headcount
80.82,80.29,32.85,2052,Malnourished_Headcount
77.86,77.37,31.27,2053,Malnourished_Headcount
74.92,74.49,29.69,2054,Malnourished_Headcount
72.05,71.68,28.15,2055,Malnourished_Headcount
69.23,68.93,26.63,2056,Malnourished_Headcount
66.49,66.24,25.2,2057,Malnourished_Headcount
63.82,63.64,23.76,2058,Malnourished_Headcount
61.24,61.06,22.38,2059,Malnourished_Headcount
58.72,58.55,21.04,2060,Malnourished_Headcount
14.62,14.62,14.62,2020,Malnourishment_Rate
13.78,13.78,13.78,2021,Malnourishment_Rate
13.2,13.2,13.2,2022,Malnourishment_Rate
12.62,12.62,12.62,2023,Malnourishment_Rate
11.98,11.98,11.98,2024,Malnourishment_Rate
11.37,11.37,11.06,2025,Malnourishment_Rate
10.79,10.79,10.24,2026,Malnourishment_Rate
10.31,10.31,9.435,2027,Malnourishment_Rate
9.825,9.826,8.659,2028,Malnourishment_Rate
9.37,9.368,7.939,2029,Malnourishment_Rate
8.93,8.924,7.256,2030,Malnourishment_Rate
8.511,8.501,6.618,2031,Malnourishment_Rate
8.113,8.098,6.029,2032,Malnourishment_Rate
7.738,7.718,5.481,2033,Malnourishment_Rate
7.385,7.362,4.977,2034,Malnourishment_Rate
7.052,7.026,4.514,2035,Malnourishment_Rate
6.737,6.709,4.087,2036,Malnourishment_Rate
6.44,6.411,3.695,2037,Malnourishment_Rate
6.156,6.126,3.358,2038,Malnourishment_Rate
5.88,5.851,3.044,2039,Malnourishment_Rate
5.611,5.582,2.751,2040,Malnourishment_Rate
5.35,5.323,2.596,2041,Malnourishment_Rate
5.097,5.072,2.447,2042,Malnourishment_Rate
4.853,4.828,2.302,2043,Malnourishment_Rate
4.618,4.594,2.162,2044,Malnourishment_Rate
4.392,4.368,2.026,2045,Malnourishment_Rate
4.173,4.149,1.891,2046,Malnourishment_Rate
3.963,3.938,1.757,2047,Malnourishment_Rate
3.757,3.732,1.625,2048,Malnourishment_Rate
3.557,3.531,1.494,2049,Malnourishment_Rate
3.419,3.396,1.425,2050,Malnourishment_Rate
3.288,3.266,1.358,2051,Malnourishment_Rate
3.161,3.14,1.291,2052,Malnourishment_Rate
3.036,3.017,1.225,2053,Malnourishment_Rate
2.914,2.897,1.161,2054,Malnourishment_Rate
2.795,2.78,1.098,2055,Malnourishment_Rate
2.68,2.668,1.037,2056,Malnourishment_Rate
2.569,2.559,0.98,2057,Malnourishment_Rate
2.461,2.454,0.922,2058,Malnourishment_Rate
2.358,2.351,0.868,2059,Malnourishment_Rate
2.258,2.252,0.815,2060,Malnourishment_Rate
70.47,70.47,70.47,2020,Population_without_electricity_
49.43,49.43,49.43,2021,Population_without_electricity_
25.11,25.11,25.11,2022,Population_without_electricity_
12.61,12.61,12.61,2023,Population_without_electricity_
10.13,10.13,10.13,2024,Population_without_electricity_
10.06,7.067,4.908,2025,Population_without_electricity_
8.491,2.276,1.041,2026,Population_without_electricity_
7.214,0.664,0.306,2027,Population_without_electricity_
6.846,0.0,0.0,2028,Population_without_electricity_
6.018,0.0,0.0,2029,Population_without_electricity_
5.261,0.0,0.0,2030,Population_without_electricity_
4.437,0.0,0.0,2031,Population_without_electricity_
3.581,0.0,0.0,2032,Population_without_electricity_
2.628,0.0,0.0,2033,Population_without_electricity_
1.556,0.0,0.0,2034,Population_without_electricity_
1.276,0.0,0.0,2035,Population_without_electricity_
1.302,0.0,0.0,2036,Population_without_electricity_
1.328,0.0,0.0,2037,Population_without_electricity_
1.353,0.0,0.0,2038,Population_without_electricity_
1.38,0.0,0.0,2039,Population_without_electricity_
1.405,0.0,0.0,2040,Population_without_electricity_
1.423,0.0,0.0,2041,Population_without_electricity_
1.342,0.0,0.0,2042,Population_without_electricity_
1.363,0.0,0.0,2043,Population_without_electricity_
1.384,0.0,0.0,2044,Population_without_electricity_
1.404,0.0,0.0,2045,Population_without_electricity_
1.423,0.0,0.0,2046,Population_without_electricity_
1.442,0.0,0.0,2047,Population_without_electricity_
1.46,0.0,0.0,2048,Population_without_electricity_
1.478,0.0,0.0,2049,Population_without_electricity_
1.317,0.0,0.0,2050,Population_without_electricity_
1.035,0.0,0.0,2051,Population_without_electricity_
0.727,0.0,0.0,2052,Population_without_electricity_
0.396,0.0,0.0,2053,Population_without_electricity_
0.036,0.0,0.0,2054,Population_without_electricity_
0.0,0.0,0.0,2055,Population_without_electricity_
0.0,0.0,0.0,2056,Population_without_electricity_
0.0,0.0,0.0,2057,Population_without_electricity_
0.0,0.0,0.0,2058,Population_without_electricity_
0.0,0.0,0.0,2059,Population_without_electricity_
0.0,0.0,0.0,2060,Population_without_electricity_
259.8,259.8,259.8,2020,Poverty_Headcount
231.7,231.7,231.7,2021,Poverty_Headcount
203.5,203.5,203.5,2022,Poverty_Headcount
186.3,186.3,186.3,2023,Poverty_Headcount
175.9,175.9,175.9,2024,Poverty_Headcount
167.8,167.8,159.5,2025,Poverty_Headcount
159.1,159.2,144.4,2026,Poverty_Headcount
151.0,151.0,131.7,2027,Poverty_Headcount
143.3,143.4,120.8,2028,Poverty_Headcount
134.5,134.1,109.0,2029,Poverty_Headcount
124.8,124.0,96.86,2030,Poverty_Headcount
115.8,114.3,85.79,2031,Poverty_Headcount
108.7,106.7,76.57,2032,Poverty_Headcount
103.0,100.6,68.92,2033,Poverty_Headcount
98.53,95.93,62.91,2034,Poverty_Headcount
94.6,92.01,57.99,2035,Poverty_Headcount
91.01,88.61,53.88,2036,Poverty_Headcount
87.6,85.48,50.36,2037,Poverty_Headcount
84.31,82.5,48.54,2038,Poverty_Headcount
81.18,79.64,46.94,2039,Poverty_Headcount
78.16,76.91,45.28,2040,Poverty_Headcount
75.32,74.32,43.56,2041,Poverty_Headcount
72.78,71.95,41.75,2042,Poverty_Headcount
70.61,69.74,39.94,2043,Poverty_Headcount
68.61,67.71,38.06,2044,Poverty_Headcount
66.59,65.73,36.15,2045,Poverty_Headcount
64.48,63.72,34.23,2046,Poverty_Headcount
62.24,61.59,32.34,2047,Poverty_Headcount
59.91,59.32,30.55,2048,Poverty_Headcount
57.52,56.93,28.68,2049,Poverty_Headcount
55.07,54.55,26.77,2050,Poverty_Headcount
52.59,52.12,24.84,2051,Poverty_Headcount
50.1,49.7,22.89,2052,Poverty_Headcount
47.62,47.34,21.06,2053,Poverty_Headcount
45.22,45.09,19.4,2054,Poverty_Headcount
43.03,43.05,17.92,2055,Poverty_Headcount
41.06,41.21,16.61,2056,Poverty_Headcount
39.34,39.59,15.43,2057,Poverty_Headcount
37.84,38.13,14.38,2058,Poverty_Headcount
36.57,36.82,13.45,2059,Poverty_Headcount
35.48,35.65,12.61,2060,Poverty_Headcount
12.71,12.71,12.71,2020,Poverty_Rate
11.21,11.21,11.21,2021,Poverty_Rate
9.739,9.739,9.739,2022,Poverty_Rate
8.82,8.82,8.82,2023,Poverty_Rate
8.243,8.243,8.243,2024,Poverty_Rate
7.784,7.785,7.397,2025,Poverty_Rate
7.31,7.311,6.632,2026,Poverty_Rate
6.869,6.872,5.994,2027,Poverty_Rate
6.462,6.462,5.446,2028,Poverty_Rate
6.008,5.994,4.873,2029,Poverty_Rate
5.53,5.492,4.296,2030,Poverty_Rate
5.088,5.025,3.775,2031,Poverty_Rate
4.74,4.653,3.343,2032,Poverty_Rate
4.459,4.355,2.987,2033,Poverty_Rate
4.234,4.122,2.707,2034,Poverty_Rate
4.036,3.926,2.478,2035,Poverty_Rate
3.856,3.755,2.286,2036,Poverty_Rate
3.687,3.598,2.123,2037,Poverty_Rate
3.525,3.45,2.033,2038,Poverty_Rate
3.373,3.309,1.954,2039,Poverty_Rate
3.228,3.176,1.874,2040,Poverty_Rate
3.093,3.051,1.792,2041,Poverty_Rate
2.971,2.938,1.708,2042,Poverty_Rate
2.867,2.832,1.626,2043,Poverty_Rate
2.772,2.736,1.541,2044,Poverty_Rate
2.677,2.643,1.457,2045,Poverty_Rate
2.58,2.55,1.374,2046,Poverty_Rate
2.479,2.454,1.293,2047,Poverty_Rate
2.377,2.354,1.216,2048,Poverty_Rate
2.273,2.25,1.138,2049,Poverty_Rate
2.168,2.148,1.058,2050,Poverty_Rate
2.063,2.045,0.979,2051,Poverty_Rate
1.959,1.944,0.9,2052,Poverty_Rate
1.857,1.846,0.825,2053,Poverty_Rate
1.759,1.754,0.758,2054,Poverty_Rate
1.669,1.67,0.699,2055,Poverty_Rate
1.589,1.595,0.647,2056,Poverty_Rate
1.52,1.529,0.6,2057,Poverty_Rate
1.459,1.47,0.558,2058,Poverty_Rate
1.408,1.418,0.521,2059,Poverty_Rate
1.364,1.371,0.488,2060,Poverty_Rate
473.6,473.6,473.6,2020,Renewable_Production
495.7,495.7,495.7,2021,Renewable_Production
538.9,538.9,538.9,2022,Renewable_Production
595.8,595.8,595.8,2023,Renewable_Production
656.0,656.0,656.0,2024,Renewable_Production
721.5,721.5,721.5,2025,Renewable_Production
792.5,805.7,805.7,2026,Renewable_Production
868.5,916.8,916.1,2027,Renewable_Production
952.1,1060.0,1058.0,2028,Renewable_Production
1042.0,1233.0,1231.0,2029,Renewable_Production
1138.0,1447.0,1447.0,2030,Renewable_Production
1247.0,1678.0,1686.0,2031,Renewable_Production
1373.0,1942.0,1966.0,2032,Renewable_Production
1519.0,2255.0,2303.0,2033,Renewable_Production
1692.0,2632.0,2715.0,2034,Renewable_Production
1897.0,3092.0,3225.0,2035,Renewable_Production
2140.0,3644.0,3843.0,2036,Renewable_Production
2420.0,4293.0,4576.0,2037,Renewable_Production
2734.0,5024.0,5397.0,2038,Renewable_Production
3070.0,5793.0,6259.0,2039,Renewable_Production
3418.0,6554.0,7107.0,2040,Renewable_Production
3778.0,7278.0,7912.0,2041,Renewable_Production
4156.0,7993.0,8710.0,2042,Renewable_Production
4560.0,8719.0,9525.0,2043,Renewable_Production
5000.0,9479.0,10384.0,2044,Renewable_Production
5488.0,10287.0,11304.0,2045,Renewable_Production
6033.0,11149.0,12292.0,2046,Renewable_Production
6641.0,12073.0,13351.0,2047,Renewable_Production
7743.0,13052.0,14458.0,2048,Renewable_Production
8384.0,14177.0,15793.0,2049,Renewable_Production
9501.0,15487.0,17319.0,2050,Renewable_Production
10582.0,16831.0,18950.0,2051,Renewable_Production
11546.0,18321.0,20710.0,2052,Renewable_Production
12411.0,19905.0,22622.0,2053,Renewable_Production
13282.0,21551.0,24554.0,2054,Renewable_Production
14170.0,23173.0,26405.0,2055,Renewable_Production
15087.0,24676.0,28076.0,2056,Renewable_Production
16049.0,26061.0,29024.0,2057,Renewable_Production
17054.0,26564.0,30272.0,2058,Renewable_Production
18113.0,27735.0,31104.0,2059,Renewable_Production
19233.0,28126.0,32276.0,2060,Renewable_Production
4.015,4.015,4.015,2020,Renewable_Share
4.154,4.154,4.154,2021,Renewable_Share
4.358,4.358,4.358,2022,Renewable_Share
4.591,4.591,4.591,2023,Renewable_Share
4.871,4.871,4.871,2024,Renewable_Share
5.194,5.194,5.194,2025,Renewable_Share
5.538,5.624,5.624,2026,Renewable_Share
5.912,6.244,6.242,2027,Renewable_Share
6.332,7.108,7.099,2028,Renewable_Share
6.797,8.231,8.219,2029,Renewable_Share
7.309,9.674,9.669,2030,Renewable_Share
7.878,11.29,11.31,2031,Renewable_Share
8.515,13.14,13.21,2032,Renewable_Share
9.234,15.27,15.42,2033,Renewable_Share
10.04,17.75,18.01,2034,Renewable_Share
10.96,20.6,21.02,2035,Renewable_Share
12.0,23.81,24.42,2036,Renewable_Share
13.15,27.36,28.18,2037,Renewable_Share
14.4,31.14,32.16,2038,Renewable_Share
15.76,35.01,36.2,2039,Renewable_Share
17.14,38.83,40.14,2040,Renewable_Share
18.54,42.52,43.93,2041,Renewable_Share
19.99,46.14,47.62,2042,Renewable_Share
21.45,49.69,51.23,2043,Renewable_Share
23.01,53.2,54.78,2044,Renewable_Share
24.61,56.66,58.27,2045,Renewable_Share
26.35,60.03,61.66,2046,Renewable_Share
28.17,63.27,64.91,2047,Renewable_Share
31.68,66.37,67.96,2048,Renewable_Share
33.96,69.33,70.94,2049,Renewable_Share
37.22,72.17,73.74,2050,Renewable_Share
40.12,74.71,76.29,2051,Renewable_Share
42.5,77.12,78.64,2052,Renewable_Share
44.53,79.36,80.84,2053,Renewable_Share
46.48,81.39,82.77,2054,Renewable_Share
48.38,83.21,84.52,2055,Renewable_Share
50.26,84.84,86.04,2056,Renewable_Share
52.11,86.28,87.14,2057,Renewable_Share
53.92,87.25,88.26,2058,Renewable_Share
55.71,88.39,89.17,2059,Renewable_Share
57.47,89.18,90.1,2060,Renewable_Share
0.953,0.953,0.953,2020,Temperature_Change
0.999,0.999,0.999,2021,Temperature_Change
1.046,1.046,1.046,2022,Temperature_Change
1.094,1.094,1.094,2023,Temperature_Change
1.143,1.143,1.143,2024,Temperature_Change
1.191,1.191,1.191,2025,Temperature_Change
1.241,1.241,1.239,2026,Temperature_Change
1.29,1.29,1.286,2027,Temperature_Change
1.34,1.338,1.329,2028,Temperature_Change
1.389,1.384,1.37,2029,Temperature_Change
1.438,1.428,1.407,2030,Temperature_Change
1.487,1.469,1.441,2031,Temperature_Change
1.536,1.508,1.471,2032,Temperature_Change
1.585,1.545,1.498,2033,Temperature_Change
1.633,1.579,1.521,2034,Temperature_Change
1.681,1.611,1.54,2035,Temperature_Change
1.729,1.641,1.556,2036,Temperature_Change
1.778,1.669,1.569,2037,Temperature_Change
1.826,1.694,1.578,2038,Temperature_Change
1.873,1.717,1.583,2039,Temperature_Change
1.921,1.738,1.585,2040,Temperature_Change
1.967,1.755,1.582,2041,Temperature_Change
2.013,1.77,1.577,2042,Temperature_Change
2.058,1.782,1.57,2043,Temperature_Change
2.103,1.792,1.562,2044,Temperature_Change
2.147,1.8,1.553,2045,Temperature_Change
2.19,1.805,1.542,2046,Temperature_Change
2.233,1.809,1.531,2047,Temperature_Change
2.275,1.811,1.519,2048,Temperature_Change
2.316,1.811,1.506,2049,Temperature_Change
2.356,1.81,1.493,2050,Temperature_Change
2.396,1.807,1.479,2051,Temperature_Change
2.434,1.804,1.465,2052,Temperature_Change
2.472,1.799,1.451,2053,Temperature_Change
2.509,1.793,1.437,2054,Temperature_Change
2.544,1.786,1.423,2055,Temperature_Change
2.578,1.779,1.409,2056,Temperature_Change
2.611,1.77,1.395,2057,Temperature_Change
2.643,1.76,1.38,2058,Temperature_Change
2.674,1.749,1.366,2059,Temperature_Change
2.704,1.738,1.353,2060,Temperature_Change
53.21,53.21,53.21,2020,Traditional_Cookstove_Use(%ofh)
49.89,49.89,49.89,2021,Traditional_Cookstove_Use(%ofh)
47.06,47.06,47.06,2022,Traditional_Cookstove_Use(%ofh)
44.99,44.99,44.99,2023,Traditional_Cookstove_Use(%ofh)
43.68,43.68,43.68,2024,Traditional_Cookstove_Use(%ofh)
42.49,42.33,41.77,2025,Traditional_Cookstove_Use(%ofh)
41.17,40.88,39.71,2026,Traditional_Cookstove_Use(%ofh)
40.12,39.82,37.6,2027,Traditional_Cookstove_Use(%ofh)
38.99,38.68,35.14,2028,Traditional_Cookstove_Use(%ofh)
37.85,37.57,32.41,2029,Traditional_Cookstove_Use(%ofh)
36.69,36.45,29.57,2030,Traditional_Cookstove_Use(%ofh)
35.53,35.31,27.33,2031,Traditional_Cookstove_Use(%ofh)
34.37,34.17,25.0,2032,Traditional_Cookstove_Use(%ofh)
33.22,33.05,22.57,2033,Traditional_Cookstove_Use(%ofh)
32.1,31.95,20.04,2034,Traditional_Cookstove_Use(%ofh)
31.02,30.87,17.58,2035,Traditional_Cookstove_Use(%ofh)
29.99,29.83,15.18,2036,Traditional_Cookstove_Use(%ofh)
28.99,28.81,13.05,2037,Traditional_Cookstove_Use(%ofh)
28.01,27.83,11.71,2038,Traditional_Cookstove_Use(%ofh)
27.06,26.86,10.56,2039,Traditional_Cookstove_Use(%ofh)
26.12,25.92,9.495,2040,Traditional_Cookstove_Use(%ofh)
25.2,25.0,8.497,2041,Traditional_Cookstove_Use(%ofh)
24.29,24.11,7.569,2042,Traditional_Cookstove_Use(%ofh)
23.42,23.23,6.713,2043,Traditional_Cookstove_Use(%ofh)
22.57,22.38,5.928,2044,Traditional_Cookstove_Use(%ofh)
21.75,21.56,5.214,2045,Traditional_Cookstove_Use(%ofh)
20.97,20.76,4.568,2046,Traditional_Cookstove_Use(%ofh)
20.21,20.0,3.994,2047,Traditional_Cookstove_Use(%ofh)
19.48,19.26,3.45,2048,Traditional_Cookstove_Use(%ofh)
18.78,18.55,2.934,2049,Traditional_Cookstove_Use(%ofh)
18.08,17.86,2.445,2050,Traditional_Cookstove_Use(%ofh)
17.41,17.21,1.986,2051,Traditional_Cookstove_Use(%ofh)
16.77,16.58,1.553,2052,Traditional_Cookstove_Use(%ofh)
16.14,15.97,1.147,2053,Traditional_Cookstove_Use(%ofh)
15.52,15.38,0.765,2054,Traditional_Cookstove_Use(%ofh)
14.94,14.81,0.406,2055,Traditional_Cookstove_Use(%ofh)
14.37,14.25,0.066,2056,Traditional_Cookstove_Use(%ofh)
13.81,13.71,0.0,2057,Traditional_Cookstove_Use(%ofh)
13.28,13.2,0.0,2058,Traditional_Cookstove_Use(%ofh)
12.76,12.68,0.0,2059,Traditional_Cookstove_Use(%ofh)
12.27,12.2,0.0,2060,Traditional_Cookstove_Use(%ofh)
1088.178924,1088.178924,1088.178924,2020,Traditional_Cookstove_Use
1030.9924789999998,1030.9924789999998,1030.9924789999998,2021,Traditional_Cookstove_Use
983.469924,983.469924,983.469924,2022,Traditional_Cookstove_Use
950.15142,950.15142,950.15142,2023,Traditional_Cookstove_Use
931.89832,931.89832,931.89832,2024,Traditional_Cookstove_Use
916.2417,912.61302,900.51742,2025,Traditional_Cookstove_Use
896.0947019999999,890.1286919999999,864.476298,2026,Traditional_Cookstove_Use
881.6596469999998,875.182672,826.2884320000001,2027,Traditional_Cookstove_Use
864.929272,857.946122,779.306034,2028,Traditional_Cookstove_Use
847.203327,840.8694800000001,724.918351,2029,Traditional_Cookstove_Use
828.348576,822.6451379999999,666.500674,2030,Traditional_Cookstove_Use
808.64641,803.558448,621.3614,2031,Traditional_Cookstove_Use
788.3287339999999,783.2853269999999,572.662101,2032,Traditional_Cookstove_Use
767.704805,763.2616840000001,520.7400702,2033,Traditional_Cookstove_Use
747.195324,743.340819,465.7920528,2034,Traditional_Cookstove_Use
727.3252799999999,723.5056500000001,411.46500240000006,2035,Traditional_Cookstove_Use
707.617536,703.831893,357.70067470000004,2036,Traditional_Cookstove_Use
688.720165,684.432413,309.67378950000005,2037,Traditional_Cookstove_Use
669.664138,665.4131679999999,279.60043260000003,2038,Traditional_Cookstove_Use
651.056603,646.31482,253.83244320000003,2039,Traditional_Cookstove_Use
632.396148,627.694122,229.4954172,2040,Traditional_Cookstove_Use
613.6779099999999,609.011579,206.5361402,2041,Traditional_Cookstove_Use
594.869499,590.23865,185.0094323,2042,Traditional_Cookstove_Use
576.440436,571.84283,164.9248229,2043,Traditional_Cookstove_Use
558.85074,553.780304,146.345937,2044,Traditional_Cookstove_Use
541.055918,536.5226100000001,129.33743040000002,2045,Traditional_Cookstove_Use
524.0507220000001,519.049993,113.799258,2046,Traditional_Cookstove_Use
507.32773,501.867424,99.9270325,2047,Traditional_Cookstove_Use
490.8583679999999,485.43561,86.64411360000001,2048,Traditional_Cookstove_Use
475.2841808,469.31374380000005,73.9782728,2049,Traditional_Cookstove_Use
459.1981152,453.7036266,61.8681784,2050,Traditional_Cookstove_Use
443.8279768,438.6127524,50.4038606,2051,Traditional_Cookstove_Use
428.7181492,423.9212208,39.5350254,2052,Traditional_Cookstove_Use
413.8599702,409.570689,29.27922672,2053,Traditional_Cookstove_Use
399.1215836,395.474365,19.56354857,2054,Traditional_Cookstove_Use
384.98588100000006,381.69264,10.4109366,2055,Traditional_Cookstove_Use
371.1909045,368.2464312000001,1.70311372,2056,Traditional_Cookstove_Use
357.6184640000001,355.0173424,0.0,2057,Traditional_Cookstove_Use
344.3780032,342.2955094,0.0,2058,Traditional_Cookstove_Use
331.4786565,329.3689518,0.0,2059,Traditional_Cookstove_Use
318.9680682,317.1871978,0.0,2060,Traditional_Cookstove_Use
