BaseCase,RA,RASDG,Year,indicator
197.9,200.0,230.5,2053,GDP_(MER)
202.0,204.1,236.6,2054,GDP_(MER)
206.3,208.3,242.9,2055,GDP_(MER)
210.7,212.6,249.3,2056,GDP_(MER)
215.3,217.1,255.9,2057,GDP_(MER)
219.9,221.6,262.7,2058,GDP_(MER)
224.6,226.3,269.7,2059,GDP_(MER)
229.3,231.0,276.8,2060,GDP_(MER)
15.96,15.96,15.96,2020,GDP_per_capita_(PPP)
16.62,16.62,16.62,2021,GDP_per_capita_(PPP)
16.83,16.83,16.83,2022,GDP_per_capita_(PPP)
17.01,17.01,17.01,2023,GDP_per_capita_(PPP)
17.24,17.24,17.24,2024,GDP_per_capita_(PPP)
17.47,17.47,17.47,2025,GDP_per_capita_(PPP)
17.7,17.7,17.7,2026,GDP_per_capita_(PPP)
17.97,17.97,18.0,2027,GDP_per_capita_(PPP)
18.23,18.24,18.31,2028,GDP_per_capita_(PPP)
18.51,18.51,18.64,2029,GDP_per_capita_(PPP)
18.79,18.8,18.99,2030,GDP_per_capita_(PPP)
19.07,19.09,19.36,2031,GDP_per_capita_(PPP)
19.35,19.39,19.74,2032,GDP_per_capita_(PPP)
19.63,19.69,20.13,2033,GDP_per_capita_(PPP)
19.91,19.99,20.53,2034,GDP_per_capita_(PPP)
20.19,20.28,20.94,2035,GDP_per_capita_(PPP)
20.47,20.57,21.34,2036,GDP_per_capita_(PPP)
20.74,20.85,21.76,2037,GDP_per_capita_(PPP)
21.01,21.13,22.17,2038,GDP_per_capita_(PPP)
21.29,21.42,22.61,2039,GDP_per_capita_(PPP)
21.58,21.71,23.03,2040,GDP_per_capita_(PPP)
21.87,22.0,23.47,2041,GDP_per_capita_(PPP)
22.18,22.32,23.94,2042,GDP_per_capita_(PPP)
22.49,22.63,24.41,2043,GDP_per_capita_(PPP)
22.8,22.95,24.9,2044,GDP_per_capita_(PPP)
23.11,23.28,25.39,2045,GDP_per_capita_(PPP)
23.43,23.6,25.9,2046,GDP_per_capita_(PPP)
23.74,23.92,26.41,2047,GDP_per_capita_(PPP)
24.05,24.25,26.93,2048,GDP_per_capita_(PPP)
24.36,24.58,27.47,2049,GDP_per_capita_(PPP)
24.68,24.9,27.99,2050,GDP_per_capita_(PPP)
24.99,25.23,28.52,2051,GDP_per_capita_(PPP)
25.31,25.55,29.06,2052,GDP_per_capita_(PPP)
25.63,25.87,29.6,2053,GDP_per_capita_(PPP)
25.96,26.2,30.16,2054,GDP_per_capita_(PPP)
26.31,26.54,30.73,2055,GDP_per_capita_(PPP)
26.67,26.89,31.32,2056,GDP_per_capita_(PPP)
27.05,27.25,31.93,2057,GDP_per_capita_(PPP)
27.43,27.62,32.55,2058,GDP_per_capita_(PPP)
27.82,28.01,33.2,2059,GDP_per_capita_(PPP)
28.21,28.41,33.85,2060,GDP_per_capita_(PPP)
0.715,0.715,0.715,2020,HDI
0.719,0.719,0.719,2021,HDI
0.721,0.721,0.721,2022,HDI
0.724,0.724,0.724,2023,HDI
0.726,0.726,0.726,2024,HDI
0.728,0.728,0.728,2025,HDI
0.73,0.73,0.731,2026,HDI
0.732,0.732,0.734,2027,HDI
0.735,0.735,0.737,2028,HDI
0.737,0.737,0.74,2029,HDI
0.739,0.739,0.743,2030,HDI
0.741,0.741,0.746,2031,HDI
0.743,0.743,0.749,2032,HDI
0.745,0.746,0.752,2033,HDI
0.747,0.748,0.755,2034,HDI
0.75,0.75,0.758,2035,HDI
0.752,0.752,0.762,2036,HDI
0.754,0.754,0.765,2037,HDI
0.756,0.756,0.768,2038,HDI
0.758,0.759,0.771,2039,HDI
0.76,0.761,0.774,2040,HDI
0.763,0.763,0.777,2041,HDI
0.765,0.766,0.78,2042,HDI
0.767,0.768,0.783,2043,HDI
0.769,0.77,0.787,2044,HDI
0.772,0.772,0.79,2045,HDI
0.774,0.775,0.793,2046,HDI
0.776,0.777,0.796,2047,HDI
0.778,0.779,0.799,2048,HDI
0.78,0.781,0.802,2049,HDI
0.782,0.783,0.805,2050,HDI
0.784,0.785,0.808,2051,HDI
0.786,0.787,0.811,2052,HDI
0.788,0.79,0.814,2053,HDI
0.79,0.792,0.817,2054,HDI
0.793,0.794,0.82,2055,HDI
0.795,0.796,0.822,2056,HDI
0.797,0.798,0.825,2057,HDI
0.799,0.8,0.829,2058,HDI
0.801,0.803,0.832,2059,HDI
0.804,0.805,0.835,2060,HDI
670.9,670.9,670.9,2020,Malnourished_Headcount
654.7,654.7,654.7,2021,Malnourished_Headcount
642.5,642.5,642.5,2022,Malnourished_Headcount
633.5,633.5,633.5,2023,Malnourished_Headcount
618.3,618.3,618.3,2024,Malnourished_Headcount
603.0,603.0,572.2,2025,Malnourished_Headcount
588.9,588.9,551.7,2026,Malnourished_Headcount
577.0,577.0,522.7,2027,Malnourished_Headcount
564.7,564.8,496.1,2028,Malnourished_Headcount
553.0,553.0,470.2,2029,Malnourished_Headcount
541.3,541.2,444.9,2030,Malnourished_Headcount
529.9,529.5,420.3,2031,Malnourished_Headcount
518.8,518.1,396.5,2032,Malnourished_Headcount
507.9,506.9,373.5,2033,Malnourished_Headcount
497.5,496.2,351.5,2034,Malnourished_Headcount
487.4,485.8,330.4,2035,Malnourished_Headcount
477.4,475.6,310.0,2036,Malnourished_Headcount
467.6,465.6,290.3,2037,Malnourished_Headcount
457.9,455.6,272.7,2038,Malnourished_Headcount
447.9,445.5,255.4,2039,Malnourished_Headcount
437.6,435.0,238.6,2040,Malnourished_Headcount
427.1,424.3,230.9,2041,Malnourished_Headcount
416.3,413.2,222.9,2042,Malnourished_Headcount
405.4,401.9,214.8,2043,Malnourished_Headcount
394.3,390.5,206.5,2044,Malnourished_Headcount
383.0,378.9,198.0,2045,Malnourished_Headcount
371.6,367.2,189.4,2046,Malnourished_Headcount
360.1,355.4,180.6,2047,Malnourished_Headcount
348.4,343.5,171.6,2048,Malnourished_Headcount
336.6,331.3,162.4,2049,Malnourished_Headcount
327.9,322.4,156.3,2050,Malnourished_Headcount
319.1,313.4,150.1,2051,Malnourished_Headcount
310.1,304.2,143.8,2052,Malnourished_Headcount
301.0,295.0,137.4,2053,Malnourished_Headcount
291.8,285.7,131.0,2054,Malnourished_Headcount
282.5,276.5,124.7,2055,Malnourished_Headcount
273.2,267.3,118.4,2056,Malnourished_Headcount
263.9,258.2,112.3,2057,Malnourished_Headcount
254.7,249.2,106.3,2058,Malnourished_Headcount
245.6,240.3,100.5,2059,Malnourished_Headcount
236.6,231.5,94.85,2060,Malnourished_Headcount
8.563,8.563,8.563,2020,Malnourishment_Rate
8.275,8.275,8.275,2021,Malnourishment_Rate
8.045,8.045,8.045,2022,Malnourishment_Rate
7.86,7.86,7.86,2023,Malnourishment_Rate
7.602,7.602,7.602,2024,Malnourishment_Rate
7.349,7.349,6.974,2025,Malnourishment_Rate
7.116,7.116,6.666,2026,Malnourishment_Rate
6.912,6.912,6.262,2027,Malnourishment_Rate
6.708,6.709,5.893,2028,Malnourishment_Rate
6.515,6.515,5.541,2029,Malnourishment_Rate
6.326,6.324,5.202,2030,Malnourishment_Rate
6.145,6.14,4.876,2031,Malnourishment_Rate
5.969,5.961,4.565,2032,Malnourishment_Rate
5.801,5.789,4.269,2033,Malnourishment_Rate
5.64,5.625,3.989,2034,Malnourishment_Rate
5.485,5.467,3.722,2035,Malnourishment_Rate
5.335,5.315,3.469,2036,Malnourishment_Rate
5.19,5.167,3.227,2037,Malnourishment_Rate
5.047,5.022,3.011,2038,Malnourishment_Rate
4.905,4.878,2.803,2039,Malnourishment_Rate
4.762,4.732,2.602,2040,Malnourishment_Rate
4.618,4.587,2.503,2041,Malnourishment_Rate
4.474,4.44,2.403,2042,Malnourishment_Rate
4.331,4.293,2.302,2043,Malnourishment_Rate
4.188,4.148,2.202,2044,Malnourishment_Rate
4.046,4.003,2.101,2045,Malnourishment_Rate
3.905,3.859,2.0,2046,Malnourishment_Rate
3.765,3.716,1.898,2047,Malnourishment_Rate
3.625,3.573,1.796,2048,Malnourishment_Rate
3.486,3.432,1.693,2049,Malnourishment_Rate
3.381,3.324,1.623,2050,Malnourishment_Rate
3.276,3.217,1.553,2051,Malnourishment_Rate
3.172,3.111,1.483,2052,Malnourishment_Rate
3.066,3.005,1.413,2053,Malnourishment_Rate
2.962,2.9,1.343,2054,Malnourishment_Rate
2.858,2.797,1.274,2055,Malnourishment_Rate
2.755,2.696,1.207,2056,Malnourishment_Rate
2.653,2.596,1.143,2057,Malnourishment_Rate
2.552,2.498,1.079,2058,Malnourishment_Rate
2.454,2.403,1.018,2059,Malnourishment_Rate
2.359,2.308,0.959,2060,Malnourishment_Rate
742.1,742.1,742.1,2020,Population_without_electricity_
724.4,724.4,724.4,2021,Population_without_electricity_
704.2,704.2,704.2,2022,Population_without_electricity_
696.3,696.3,696.3,2023,Population_without_electricity_
699.3,699.3,699.3,2024,Population_without_electricity_
703.3,681.8,668.4,2025,Population_without_electricity_
706.7,665.0,641.8,2026,Population_without_electricity_
710.3,653.4,617.8,2027,Population_without_electricity_
713.7,641.8,591.4,2028,Population_without_electricity_
715.9,629.6,562.2,2029,Population_without_electricity_
717.7,615.7,531.2,2030,Population_without_electricity_
718.9,600.4,501.5,2031,Population_without_electricity_
719.2,584.1,469.5,2032,Population_without_electricity_
718.7,568.0,437.5,2033,Population_without_electricity_
717.3,550.3,404.6,2034,Population_without_electricity_
716.0,531.6,371.7,2035,Population_without_electricity_
714.2,512.9,337.9,2036,Population_without_electricity_
711.6,494.8,306.7,2037,Population_without_electricity_
708.0,475.6,281.9,2038,Population_without_electricity_
703.4,455.0,257.3,2039,Population_without_electricity_
698.0,433.0,237.9,2040,Population_without_electricity_
691.5,410.1,217.9,2041,Population_without_electricity_
683.8,385.5,196.5,2042,Population_without_electricity_
675.0,362.3,175.0,2043,Population_without_electricity_
665.1,343.3,154.3,2044,Population_without_electricity_
654.0,323.5,133.9,2045,Population_without_electricity_
641.9,302.4,114.2,2046,Population_without_electricity_
628.8,280.5,99.04,2047,Population_without_electricity_
614.8,259.5,87.16,2048,Population_without_electricity_
599.9,237.6,77.68,2049,Population_without_electricity_
584.1,221.5,70.14,2050,Population_without_electricity_
567.6,205.7,62.85,2051,Population_without_electricity_
550.3,190.2,55.75,2052,Population_without_electricity_
532.3,174.6,48.47,2053,Population_without_electricity_
513.6,160.0,41.64,2054,Population_without_electricity_
494.6,145.8,35.24,2055,Population_without_electricity_
475.1,131.6,32.83,2056,Population_without_electricity_
455.0,118.0,30.47,2057,Population_without_electricity_
434.8,107.9,27.93,2058,Population_without_electricity_
415.0,97.39,25.24,2059,Population_without_electricity_
395.2,87.03,22.4,2060,Population_without_electricity_
772.2,772.2,772.2,2020,Poverty_Headcount
753.6,753.6,753.6,2021,Poverty_Headcount
719.4,719.4,719.4,2022,Poverty_Headcount
716.2,716.2,716.2,2023,Poverty_Headcount
717.6,717.6,717.6,2024,Poverty_Headcount
716.5,716.5,701.3,2025,Poverty_Headcount
712.0,712.0,685.1,2026,Poverty_Headcount
704.9,705.0,668.9,2027,Poverty_Headcount
696.0,696.1,652.6,2028,Poverty_Headcount
685.9,685.4,635.7,2029,Poverty_Headcount
674.3,672.7,616.9,2030,Poverty_Headcount
662.6,659.3,597.0,2031,Poverty_Headcount
653.6,648.4,577.6,2032,Poverty_Headcount
646.6,639.4,559.0,2033,Poverty_Headcount
641.0,632.1,541.5,2034,Poverty_Headcount
635.8,626.0,524.8,2035,Poverty_Headcount
630.5,620.7,508.8,2036,Poverty_Headcount
625.4,615.6,493.6,2037,Poverty_Headcount
620.1,610.0,483.7,2038,Poverty_Headcount
614.3,603.7,473.7,2039,Poverty_Headcount
607.8,596.5,462.7,2040,Poverty_Headcount
600.5,588.1,450.0,2041,Poverty_Headcount
592.4,577.9,435.5,2042,Poverty_Headcount
582.9,566.5,420.0,2043,Poverty_Headcount
573.0,555.1,403.9,2044,Poverty_Headcount
562.8,543.6,388.1,2045,Poverty_Headcount
552.1,531.7,372.9,2046,Poverty_Headcount
541.0,520.2,358.4,2047,Poverty_Headcount
529.5,508.0,344.6,2048,Poverty_Headcount
518.1,495.9,330.3,2049,Poverty_Headcount
506.9,483.9,316.4,2050,Poverty_Headcount
495.2,471.8,302.4,2051,Poverty_Headcount
483.3,460.1,289.1,2052,Poverty_Headcount
471.0,448.6,276.4,2053,Poverty_Headcount
458.6,437.0,263.7,2054,Poverty_Headcount
446.0,425.7,251.1,2055,Poverty_Headcount
433.6,414.3,238.7,2056,Poverty_Headcount
421.2,402.8,226.5,2057,Poverty_Headcount
409.0,389.5,214.1,2058,Poverty_Headcount
395.9,374.5,201.1,2059,Poverty_Headcount
380.7,357.8,187.9,2060,Poverty_Headcount
9.856,9.856,9.856,2020,Poverty_Rate
9.525,9.525,9.525,2021,Poverty_Rate
9.008,9.008,9.008,2022,Poverty_Rate
8.886,8.886,8.886,2023,Poverty_Rate
8.823,8.823,8.823,2024,Poverty_Rate
8.732,8.732,8.548,2025,Poverty_Rate
8.602,8.602,8.278,2026,Poverty_Rate
8.444,8.445,8.013,2027,Poverty_Rate
8.268,8.269,7.753,2028,Poverty_Rate
8.081,8.076,7.491,2029,Poverty_Rate
7.88,7.862,7.212,2030,Poverty_Rate
7.683,7.645,6.926,2031,Poverty_Rate
7.521,7.461,6.65,2032,Poverty_Rate
7.385,7.302,6.389,2033,Poverty_Rate
7.266,7.166,6.144,2034,Poverty_Rate
7.155,7.045,5.913,2035,Poverty_Rate
7.046,6.937,5.693,2036,Poverty_Rate
6.94,6.831,5.486,2037,Poverty_Rate
6.835,6.724,5.342,2038,Poverty_Rate
6.726,6.611,5.198,2039,Poverty_Rate
6.613,6.49,5.045,2040,Poverty_Rate
6.492,6.358,4.878,2041,Poverty_Rate
6.366,6.21,4.694,2042,Poverty_Rate
6.227,6.052,4.503,2043,Poverty_Rate
6.086,5.896,4.307,2044,Poverty_Rate
5.946,5.742,4.118,2045,Poverty_Rate
5.802,5.587,3.938,2046,Poverty_Rate
5.656,5.439,3.767,2047,Poverty_Rate
5.509,5.286,3.606,2048,Poverty_Rate
5.366,5.136,3.443,2049,Poverty_Rate
5.227,4.99,3.285,2050,Poverty_Rate
5.084,4.844,3.129,2051,Poverty_Rate
4.942,4.705,2.981,2052,Poverty_Rate
4.798,4.57,2.841,2053,Poverty_Rate
4.655,4.437,2.702,2054,Poverty_Rate
4.512,4.307,2.566,2055,Poverty_Rate
4.372,4.178,2.434,2056,Poverty_Rate
4.234,4.05,2.304,2057,Poverty_Rate
4.1,3.904,2.173,2058,Poverty_Rate
3.958,3.744,2.037,2059,Poverty_Rate
3.796,3.568,1.9,2060,Poverty_Rate
9122.0,9122.0,9122.0,2020,Renewable_Production
9546.0,9546.0,9546.0,2021,Renewable_Production
10227.0,10227.0,10227.0,2022,Renewable_Production
10993.0,10993.0,10993.0,2023,Renewable_Production
11821.0,11821.0,11821.0,2024,Renewable_Production
12731.0,12731.0,12731.0,2025,Renewable_Production
13687.0,13916.0,13916.0,2026,Renewable_Production
14651.0,15797.0,15786.0,2027,Renewable_Production
15607.0,18170.0,18128.0,2028,Renewable_Production
16569.0,20951.0,20903.0,2029,Renewable_Production
17568.0,23972.0,23958.0,2030,Renewable_Production
18645.0,27107.0,27198.0,2031,Renewable_Production
19832.0,30513.0,30794.0,2032,Renewable_Production
21158.0,34340.0,34908.0,2033,Renewable_Production
22661.0,38732.0,39693.0,2034,Renewable_Production
24366.0,43909.0,45385.0,2035,Renewable_Production
26346.0,49763.0,51867.0,2036,Renewable_Production
28649.0,56422.0,59237.0,2037,Renewable_Production
30996.0,61891.0,65025.0,2038,Renewable_Production
33221.0,67809.0,71781.0,2039,Renewable_Production
35535.0,73100.0,77438.0,2040,Renewable_Production
37888.0,76613.0,81516.0,2041,Renewable_Production
40235.0,81192.0,86476.0,2042,Renewable_Production
42687.0,85032.0,90918.0,2043,Renewable_Production
45386.0,89528.0,95896.0,2044,Renewable_Production
48348.0,93501.0,100492.0,2045,Renewable_Production
51648.0,97497.0,104975.0,2046,Renewable_Production
55250.0,100840.0,109050.0,2047,Renewable_Production
59542.0,103937.0,112115.0,2048,Renewable_Production
63435.0,108451.0,118017.0,2049,Renewable_Production
67873.0,112929.0,122833.0,2050,Renewable_Production
72344.0,117226.0,128661.0,2051,Renewable_Production
76662.0,121734.0,133688.0,2052,Renewable_Production
80868.0,126338.0,139736.0,2053,Renewable_Production
85066.0,130851.0,144646.0,2054,Renewable_Production
89309.0,135001.0,150078.0,2055,Renewable_Production
93635.0,138790.0,153900.0,2056,Renewable_Production
98151.0,142290.0,158057.0,2057,Renewable_Production
102860.0,144178.0,160412.0,2058,Renewable_Production
107824.0,146844.0,163913.0,2059,Renewable_Production
112405.0,148137.0,165746.0,2060,Renewable_Production
6.274,6.274,6.274,2020,Renewable_Share
6.516,6.516,6.516,2021,Renewable_Share
6.859,6.859,6.859,2022,Renewable_Share
7.22,7.22,7.22,2023,Renewable_Share
7.633,7.633,7.633,2024,Renewable_Share
8.087,8.087,8.087,2025,Renewable_Share
8.551,8.681,8.681,2026,Renewable_Share
9.025,9.724,9.72,2027,Renewable_Share
9.505,11.12,11.11,2028,Renewable_Share
9.998,12.84,12.82,2029,Renewable_Share
10.51,14.78,14.76,2030,Renewable_Share
11.05,16.84,16.85,2031,Renewable_Share
11.65,19.07,19.14,2032,Renewable_Share
12.3,21.55,21.71,2033,Renewable_Share
13.02,24.32,24.59,2034,Renewable_Share
13.82,27.41,27.82,2035,Renewable_Share
14.69,30.75,31.32,2036,Renewable_Share
15.67,34.35,35.09,2037,Renewable_Share
16.67,37.46,38.21,2038,Renewable_Share
17.64,40.81,41.74,2039,Renewable_Share
18.66,44.05,45.01,2040,Renewable_Share
19.7,46.87,47.92,2041,Renewable_Share
20.72,50.09,51.17,2042,Renewable_Share
21.78,53.09,54.25,2043,Renewable_Share
22.93,56.19,57.39,2044,Renewable_Share
24.14,59.01,60.26,2045,Renewable_Share
25.44,61.73,62.99,2046,Renewable_Share
26.82,64.2,65.5,2047,Renewable_Share
28.45,66.49,67.7,2048,Renewable_Share
29.94,68.87,70.18,2049,Renewable_Share
31.53,71.09,72.35,2050,Renewable_Share
33.12,73.15,74.5,2051,Renewable_Share
34.67,75.13,76.43,2052,Renewable_Share
36.2,77.01,78.36,2053,Renewable_Share
37.72,78.78,80.05,2054,Renewable_Share
39.26,80.41,81.7,2055,Renewable_Share
40.81,81.93,83.12,2056,Renewable_Share
42.38,83.33,84.47,2057,Renewable_Share
43.97,84.51,85.62,2058,Renewable_Share
45.58,85.69,86.75,2059,Renewable_Share
47.06,86.69,87.72,2060,Renewable_Share
0.916,0.916,0.916,2020,Temperature_Change
0.96,0.96,0.96,2021,Temperature_Change
1.006,1.006,1.006,2022,Temperature_Change
1.052,1.052,1.052,2023,Temperature_Change
1.098,1.098,1.098,2024,Temperature_Change
1.145,1.145,1.145,2025,Temperature_Change
1.193,1.193,1.191,2026,Temperature_Change
1.24,1.24,1.236,2027,Temperature_Change
1.288,1.286,1.278,2028,Temperature_Change
1.335,1.33,1.317,2029,Temperature_Change
1.383,1.372,1.353,2030,Temperature_Change
1.43,1.412,1.385,2031,Temperature_Change
1.477,1.45,1.414,2032,Temperature_Change
1.523,1.485,1.44,2033,Temperature_Change
1.57,1.518,1.462,2034,Temperature_Change
1.616,1.549,1.481,2035,Temperature_Change
1.662,1.578,1.496,2036,Temperature_Change
1.709,1.604,1.508,2037,Temperature_Change
1.755,1.629,1.517,2038,Temperature_Change
1.801,1.651,1.522,2039,Temperature_Change
1.846,1.671,1.523,2040,Temperature_Change
1.891,1.687,1.52,2041,Temperature_Change
1.935,1.702,1.516,2042,Temperature_Change
1.979,1.713,1.509,2043,Temperature_Change
2.022,1.723,1.502,2044,Temperature_Change
2.064,1.73,1.493,2045,Temperature_Change
2.105,1.735,1.483,2046,Temperature_Change
2.147,1.739,1.471,2047,Temperature_Change
2.187,1.74,1.46,2048,Temperature_Change
2.226,1.741,1.447,2049,Temperature_Change
2.265,1.74,1.435,2050,Temperature_Change
2.303,1.738,1.422,2051,Temperature_Change
2.34,1.734,1.409,2052,Temperature_Change
2.376,1.73,1.395,2053,Temperature_Change
2.411,1.724,1.382,2054,Temperature_Change
2.446,1.717,1.368,2055,Temperature_Change
2.478,1.71,1.354,2056,Temperature_Change
2.51,1.701,1.341,2057,Temperature_Change
2.541,1.692,1.327,2058,Temperature_Change
2.571,1.682,1.314,2059,Temperature_Change
2.6,1.67,1.3,2060,Temperature_Change
24.15,24.15,24.15,2020,Traditional_Cookstove_Use(%ofh)
23.25,23.25,23.25,2021,Traditional_Cookstove_Use(%ofh)
22.56,22.56,22.56,2022,Traditional_Cookstove_Use(%ofh)
21.97,21.97,21.97,2023,Traditional_Cookstove_Use(%ofh)
21.53,21.53,21.53,2024,Traditional_Cookstove_Use(%ofh)
21.12,20.92,19.91,2025,Traditional_Cookstove_Use(%ofh)
20.69,20.31,17.99,2026,Traditional_Cookstove_Use(%ofh)
20.29,19.79,15.82,2027,Traditional_Cookstove_Use(%ofh)
19.86,19.24,13.71,2028,Traditional_Cookstove_Use(%ofh)
19.42,18.69,11.78,2029,Traditional_Cookstove_Use(%ofh)
18.98,18.14,9.92,2030,Traditional_Cookstove_Use(%ofh)
18.55,17.58,8.344,2031,Traditional_Cookstove_Use(%ofh)
18.12,17.02,7.003,2032,Traditional_Cookstove_Use(%ofh)
17.71,16.5,5.923,2033,Traditional_Cookstove_Use(%ofh)
17.31,15.98,4.805,2034,Traditional_Cookstove_Use(%ofh)
16.94,15.49,3.935,2035,Traditional_Cookstove_Use(%ofh)
16.59,15.04,3.244,2036,Traditional_Cookstove_Use(%ofh)
16.27,14.61,2.611,2037,Traditional_Cookstove_Use(%ofh)
15.95,14.2,2.311,2038,Traditional_Cookstove_Use(%ofh)
15.65,13.81,2.099,2039,Traditional_Cookstove_Use(%ofh)
15.35,13.41,1.9,2040,Traditional_Cookstove_Use(%ofh)
15.04,13.03,1.713,2041,Traditional_Cookstove_Use(%ofh)
14.73,12.63,1.536,2042,Traditional_Cookstove_Use(%ofh)
14.41,12.25,1.37,2043,Traditional_Cookstove_Use(%ofh)
14.08,11.89,1.216,2044,Traditional_Cookstove_Use(%ofh)
13.74,11.54,1.074,2045,Traditional_Cookstove_Use(%ofh)
13.4,11.18,0.944,2046,Traditional_Cookstove_Use(%ofh)
13.06,10.82,0.828,2047,Traditional_Cookstove_Use(%ofh)
12.72,10.47,0.718,2048,Traditional_Cookstove_Use(%ofh)
12.38,10.13,0.612,2049,Traditional_Cookstove_Use(%ofh)
12.03,9.829,0.512,2050,Traditional_Cookstove_Use(%ofh)
11.69,9.536,0.417,2051,Traditional_Cookstove_Use(%ofh)
11.35,9.248,0.327,2052,Traditional_Cookstove_Use(%ofh)
11.01,8.966,0.242,2053,Traditional_Cookstove_Use(%ofh)
10.66,8.689,0.162,2054,Traditional_Cookstove_Use(%ofh)
10.32,8.42,0.086,2055,Traditional_Cookstove_Use(%ofh)
9.97,8.15,0.014,2056,Traditional_Cookstove_Use(%ofh)
9.624,7.886,0.0,2057,Traditional_Cookstove_Use(%ofh)
9.283,7.638,0.0,2058,Traditional_Cookstove_Use(%ofh)
8.951,7.388,0.0,2059,Traditional_Cookstove_Use(%ofh)
8.624,7.143,0.0,2060,Traditional_Cookstove_Use(%ofh)
2126.5,2126.5,2126.5,2020,Traditional_Cookstove_Use
2073.5,2073.5,2073.5,2021,Traditional_Cookstove_Use
2040.0,2040.0,2040.0,2022,Traditional_Cookstove_Use
2017.5,2017.5,2017.5,2023,Traditional_Cookstove_Use
2009.5,2009.5,2009.5,2024,Traditional_Cookstove_Use
2006.0,1984.5,1784.5,2025,Traditional_Cookstove_Use
2000.5,1865.13,1489.039832,2026,Traditional_Cookstove_Use
1997.5,1746.25,1320.77869,2027,Traditional_Cookstove_Use
1988.5,1618.4948399999998,1154.541972,2028,Traditional_Cookstove_Use
1977.0,1585.5834060000002,999.6456,2029,Traditional_Cookstove_Use
1962.5,1550.5058580000002,848.684044,2030,Traditional_Cookstove_Use
1945.5,1514.087337,719.3925760000001,2031,Traditional_Cookstove_Use
1927.5,1477.42317,608.1854940000001,2032,Traditional_Cookstove_Use
1908.5,1442.8186,518.14528,2033,Traditional_Cookstove_Use
1890.0,1408.555743,423.397388,2034,Traditional_Cookstove_Use
1871.5,1375.097046,349.2219024,2035,Traditional_Cookstove_Use
1853.0,1344.208288,289.9279628,2036,Traditional_Cookstove_Use
1834.5,1315.1430509999998,234.8518352,2037,Traditional_Cookstove_Use
1815.0,1287.419948,209.2411415,2038,Traditional_Cookstove_Use
1795.0,1259.56146,191.3298374,2039,Traditional_Cookstove_Use
1773.5,1231.552938,174.27025260000002,2040,Traditional_Cookstove_Use
1750.5,1203.7395,157.98021540000002,2041,Traditional_Cookstove_Use
1726.5,1174.548015,142.4865442,2042,Traditional_Cookstove_Use
1701.5,1146.10155,127.8080929,2043,Traditional_Cookstove_Use
1642.48,1119.07896,114.027768,2044,Traditional_Cookstove_Use
1600.015,1091.531493,101.2417056,2045,Traditional_Cookstove_Use
1557.6,1062.804496,89.430117,2046,Traditional_Cookstove_Use
1515.25,1034.646083,78.80233279999999,2047,Traditional_Cookstove_Use
1472.04,1006.42542,68.55182400000001,2048,Traditional_Cookstove_Use
1428.9450000000002,978.246975,58.724096,2049,Traditional_Cookstove_Use
1385.98,953.26476,49.2811984,2050,Traditional_Cookstove_Use
1342.7050000000002,928.749684,40.297104,2051,Traditional_Cookstove_Use
1299.5999999999972,904.2852,31.730000399999994,2052,Traditional_Cookstove_Use
1256.2349999999974,879.84675,23.59233944,2053,Traditional_Cookstove_Use
1212.6399999999974,856.1594779999999,15.826316659999998,2054,Traditional_Cookstove_Use
1169.2799999999972,832.44748,8.45454285,2055,Traditional_Cookstove_Use
1126.1699999999971,808.340973,1.38811222,2056,Traditional_Cookstove_Use
1083.3249999999975,784.630489,0.0,2057,Traditional_Cookstove_Use
1040.7599999999975,761.745932,0.0,2058,Traditional_Cookstove_Use
999.3199999999975,738.989082,0.0,2059,Traditional_Cookstove_Use
958.5799999999977,716.0580540000001,0.0,2060,Traditional_Cookstove_Use
