BaseCase,RA,RASDG,Year,indicator
22.65,23.04,26.28,2051,GDP_per_capita_(PPP)
23.01,23.39,26.85,2052,GDP_per_capita_(PPP)
23.39,23.78,27.47,2053,GDP_per_capita_(PPP)
23.77,24.15,28.07,2054,GDP_per_capita_(PPP)
24.18,24.56,28.74,2055,GDP_per_capita_(PPP)
24.6,24.94,29.38,2056,GDP_per_capita_(PPP)
25.03,25.38,30.09,2057,GDP_per_capita_(PPP)
25.48,25.77,30.77,2058,GDP_per_capita_(PPP)
25.93,26.24,31.54,2059,GDP_per_capita_(PPP)
26.4,26.65,32.26,2060,GDP_per_capita_(PPP)
0.762,0.762,0.762,2020,HDI
0.768,0.768,0.768,2021,HDI
0.77,0.77,0.77,2022,HDI
0.771,0.771,0.771,2023,HDI
0.773,0.773,0.773,2024,HDI
0.774,0.774,0.775,2025,HDI
0.776,0.776,0.777,2026,HDI
0.778,0.778,0.779,2027,HDI
0.78,0.78,0.782,2028,HDI
0.782,0.782,0.785,2029,HDI
0.784,0.784,0.788,2030,HDI
0.786,0.786,0.791,2031,HDI
0.787,0.788,0.794,2032,HDI
0.789,0.79,0.797,2033,HDI
0.791,0.792,0.8,2034,HDI
0.794,0.794,0.803,2035,HDI
0.796,0.796,0.806,2036,HDI
0.798,0.798,0.809,2037,HDI
0.8,0.8,0.812,2038,HDI
0.802,0.803,0.815,2039,HDI
0.804,0.805,0.818,2040,HDI
0.806,0.807,0.821,2041,HDI
0.808,0.809,0.824,2042,HDI
0.81,0.811,0.827,2043,HDI
0.812,0.813,0.83,2044,HDI
0.814,0.816,0.833,2045,HDI
0.817,0.818,0.836,2046,HDI
0.819,0.82,0.839,2047,HDI
0.821,0.822,0.842,2048,HDI
0.823,0.824,0.845,2049,HDI
0.825,0.826,0.848,2050,HDI
0.827,0.828,0.85,2051,HDI
0.829,0.83,0.853,2052,HDI
0.831,0.833,0.856,2053,HDI
0.833,0.835,0.859,2054,HDI
0.835,0.837,0.862,2055,HDI
0.837,0.839,0.864,2056,HDI
0.84,0.841,0.867,2057,HDI
0.842,0.843,0.87,2058,HDI
0.844,0.845,0.873,2059,HDI
0.846,0.847,0.876,2060,HDI
37.89,37.89,37.89,2020,Malnourished_Headcount
35.92,35.92,35.92,2021,Malnourished_Headcount
34.88,34.88,34.88,2022,Malnourished_Headcount
34.36,34.36,34.36,2023,Malnourished_Headcount
33.45,33.45,33.45,2024,Malnourished_Headcount
32.4,32.4,31.12,2025,Malnourished_Headcount
31.4,31.4,29.53,2026,Malnourished_Headcount
30.37,30.37,27.5,2027,Malnourished_Headcount
29.44,29.44,25.69,2028,Malnourished_Headcount
28.54,28.52,23.96,2029,Malnourished_Headcount
27.64,27.61,22.3,2030,Malnourished_Headcount
26.77,26.72,20.72,2031,Malnourished_Headcount
25.92,25.84,19.21,2032,Malnourished_Headcount
25.08,24.98,17.78,2033,Malnourished_Headcount
24.27,24.14,16.44,2034,Malnourished_Headcount
23.48,23.32,15.19,2035,Malnourished_Headcount
22.73,22.54,14.03,2036,Malnourished_Headcount
22.03,21.83,12.94,2037,Malnourished_Headcount
21.35,21.13,11.96,2038,Malnourished_Headcount
20.67,20.44,11.04,2039,Malnourished_Headcount
19.99,19.75,10.18,2040,Malnourished_Headcount
19.32,19.06,9.727,2041,Malnourished_Headcount
18.64,18.38,9.28,2042,Malnourished_Headcount
17.98,17.7,8.837,2043,Malnourished_Headcount
17.31,17.02,8.398,2044,Malnourished_Headcount
16.66,16.36,7.958,2045,Malnourished_Headcount
16.01,15.7,7.519,2046,Malnourished_Headcount
15.37,15.05,7.076,2047,Malnourished_Headcount
14.73,14.41,6.67,2048,Malnourished_Headcount
14.1,13.76,6.295,2049,Malnourished_Headcount
13.63,13.3,6.082,2050,Malnourished_Headcount
13.16,12.84,5.866,2051,Malnourished_Headcount
12.7,12.4,5.648,2052,Malnourished_Headcount
12.25,11.95,5.423,2053,Malnourished_Headcount
11.8,11.53,5.198,2054,Malnourished_Headcount
11.35,11.09,4.968,2055,Malnourished_Headcount
10.91,10.68,4.742,2056,Malnourished_Headcount
10.48,10.27,4.519,2057,Malnourished_Headcount
10.06,9.875,4.302,2058,Malnourished_Headcount
9.65,9.472,4.083,2059,Malnourished_Headcount
9.252,9.096,3.876,2060,Malnourished_Headcount
5.83,5.83,5.83,2020,Malnourishment_Rate
5.482,5.482,5.482,2021,Malnourishment_Rate
5.279,5.279,5.279,2022,Malnourishment_Rate
5.161,5.161,5.161,2023,Malnourishment_Rate
4.989,4.989,4.989,2024,Malnourishment_Rate
4.799,4.799,4.609,2025,Malnourishment_Rate
4.62,4.62,4.345,2026,Malnourishment_Rate
4.439,4.439,4.021,2027,Malnourishment_Rate
4.277,4.277,3.733,2028,Malnourishment_Rate
4.12,4.118,3.46,2029,Malnourishment_Rate
3.967,3.963,3.202,2030,Malnourishment_Rate
3.82,3.814,2.958,2031,Malnourishment_Rate
3.679,3.668,2.728,2032,Malnourishment_Rate
3.542,3.527,2.513,2033,Malnourishment_Rate
3.411,3.392,2.313,2034,Malnourishment_Rate
3.284,3.263,2.127,2035,Malnourishment_Rate
3.166,3.14,1.956,2036,Malnourishment_Rate
3.056,3.028,1.797,2037,Malnourishment_Rate
2.951,2.921,1.655,2038,Malnourishment_Rate
2.847,2.816,1.522,2039,Malnourishment_Rate
2.745,2.712,1.398,2040,Malnourishment_Rate
2.644,2.61,1.333,2041,Malnourishment_Rate
2.545,2.509,1.268,2042,Malnourishment_Rate
2.449,2.41,1.204,2043,Malnourishment_Rate
2.353,2.314,1.142,2044,Malnourishment_Rate
2.26,2.219,1.08,2045,Malnourishment_Rate
2.168,2.126,1.018,2046,Malnourishment_Rate
2.078,2.034,0.957,2047,Malnourishment_Rate
1.99,1.946,0.901,2048,Malnourishment_Rate
1.903,1.857,0.849,2049,Malnourishment_Rate
1.838,1.793,0.819,2050,Malnourishment_Rate
1.774,1.73,0.79,2051,Malnourishment_Rate
1.712,1.671,0.76,2052,Malnourishment_Rate
1.651,1.61,0.73,2053,Malnourishment_Rate
1.59,1.553,0.699,2054,Malnourishment_Rate
1.531,1.495,0.669,2055,Malnourishment_Rate
1.473,1.441,0.638,2056,Malnourishment_Rate
1.415,1.386,0.609,2057,Malnourishment_Rate
1.36,1.334,0.58,2058,Malnourishment_Rate
1.306,1.281,0.551,2059,Malnourishment_Rate
1.254,1.232,0.524,2060,Malnourishment_Rate
12.02,12.02,12.02,2020,Population_without_electricity_
10.33,10.33,10.33,2021,Population_without_electricity_
9.215,9.215,9.215,2022,Population_without_electricity_
9.004,9.004,9.004,2023,Population_without_electricity_
8.818,8.818,8.818,2024,Population_without_electricity_
8.667,7.992,7.755,2025,Population_without_electricity_
8.416,7.319,6.845,2026,Population_without_electricity_
8.167,6.67,6.097,2027,Population_without_electricity_
7.863,6.063,5.539,2028,Population_without_electricity_
7.553,5.645,5.047,2029,Population_without_electricity_
7.281,5.283,4.574,2030,Population_without_electricity_
7.039,4.936,4.118,2031,Population_without_electricity_
6.849,4.589,4.016,2032,Population_without_electricity_
6.667,4.24,3.91,2033,Population_without_electricity_
6.482,4.084,3.798,2034,Population_without_electricity_
6.318,3.99,3.682,2035,Population_without_electricity_
6.174,3.925,3.562,2036,Population_without_electricity_
6.031,3.861,3.446,2037,Population_without_electricity_
5.888,3.799,3.345,2038,Population_without_electricity_
5.746,3.739,3.246,2039,Population_without_electricity_
5.607,3.679,3.146,2040,Population_without_electricity_
5.462,3.616,3.04,2041,Population_without_electricity_
5.313,3.548,2.927,2042,Population_without_electricity_
5.16,3.475,2.807,2043,Population_without_electricity_
5.001,3.397,2.68,2044,Population_without_electricity_
4.838,3.314,2.544,2045,Population_without_electricity_
4.67,3.225,2.4,2046,Population_without_electricity_
4.499,3.131,2.249,2047,Population_without_electricity_
4.322,3.032,2.091,2048,Population_without_electricity_
4.142,2.928,1.928,2049,Population_without_electricity_
3.956,2.836,1.788,2050,Population_without_electricity_
3.766,2.741,1.646,2051,Population_without_electricity_
3.574,2.643,1.501,2052,Population_without_electricity_
3.379,2.542,1.355,2053,Population_without_electricity_
3.265,2.438,1.208,2054,Population_without_electricity_
3.167,2.33,1.061,2055,Population_without_electricity_
3.072,2.218,0.916,2056,Population_without_electricity_
2.974,2.103,0.771,2057,Population_without_electricity_
2.874,1.985,0.63,2058,Population_without_electricity_
2.772,1.864,0.493,2059,Population_without_electricity_
2.668,1.741,0.358,2060,Population_without_electricity_
27.53,27.53,27.53,2020,Poverty_Headcount
25.72,25.72,25.72,2021,Poverty_Headcount
23.91,23.91,23.91,2022,Poverty_Headcount
24.06,24.06,24.06,2023,Poverty_Headcount
24.56,24.56,24.56,2024,Poverty_Headcount
24.67,24.67,23.81,2025,Poverty_Headcount
24.44,24.43,22.86,2026,Poverty_Headcount
23.79,23.78,21.69,2027,Poverty_Headcount
23.23,23.2,20.68,2028,Poverty_Headcount
22.46,22.37,19.52,2029,Poverty_Headcount
21.6,21.43,18.3,2030,Poverty_Headcount
20.79,20.5,17.09,2031,Poverty_Headcount
20.17,19.77,15.99,2032,Poverty_Headcount
19.7,19.19,15.05,2033,Poverty_Headcount
19.41,18.82,14.32,2034,Poverty_Headcount
19.31,18.65,13.75,2035,Poverty_Headcount
19.35,18.61,13.32,2036,Poverty_Headcount
19.45,18.62,12.97,2037,Poverty_Headcount
19.51,18.6,12.89,2038,Poverty_Headcount
19.47,18.5,12.81,2039,Poverty_Headcount
19.3,18.31,12.7,2040,Poverty_Headcount
19.01,17.99,12.47,2041,Poverty_Headcount
18.67,17.61,12.13,2042,Poverty_Headcount
18.33,17.21,11.74,2043,Poverty_Headcount
18.06,16.88,11.35,2044,Poverty_Headcount
17.89,16.62,11.0,2045,Poverty_Headcount
17.67,16.39,10.67,2046,Poverty_Headcount
17.28,16.15,10.33,2047,Poverty_Headcount
16.89,15.77,9.922,2048,Poverty_Headcount
16.47,15.21,9.406,2049,Poverty_Headcount
16.02,14.51,8.816,2050,Poverty_Headcount
15.54,13.7,8.164,2051,Poverty_Headcount
15.05,12.83,7.498,2052,Poverty_Headcount
14.2,11.96,6.854,2053,Poverty_Headcount
13.14,11.13,6.266,2054,Poverty_Headcount
12.09,10.37,5.741,2055,Poverty_Headcount
11.17,9.679,5.265,2056,Poverty_Headcount
10.38,9.071,4.835,2057,Poverty_Headcount
9.722,8.521,4.449,2058,Poverty_Headcount
9.132,8.015,4.091,2059,Poverty_Headcount
8.585,7.544,3.765,2060,Poverty_Headcount
4.236,4.236,4.236,2020,Poverty_Rate
3.925,3.925,3.925,2021,Poverty_Rate
3.619,3.619,3.619,2022,Poverty_Rate
3.614,3.614,3.614,2023,Poverty_Rate
3.662,3.662,3.662,2024,Poverty_Rate
3.654,3.654,3.527,2025,Poverty_Rate
3.596,3.595,3.363,2026,Poverty_Rate
3.477,3.476,3.171,2027,Poverty_Rate
3.375,3.37,3.004,2028,Poverty_Rate
3.243,3.229,2.819,2029,Poverty_Rate
3.1,3.075,2.627,2030,Poverty_Rate
2.967,2.926,2.439,2031,Poverty_Rate
2.863,2.806,2.271,2032,Poverty_Rate
2.782,2.711,2.127,2033,Poverty_Rate
2.729,2.646,2.014,2034,Poverty_Rate
2.702,2.609,1.926,2035,Poverty_Rate
2.695,2.592,1.857,2036,Poverty_Rate
2.698,2.583,1.801,2037,Poverty_Rate
2.697,2.571,1.783,2038,Poverty_Rate
2.682,2.548,1.767,2039,Poverty_Rate
2.65,2.513,1.745,2040,Poverty_Rate
2.603,2.463,1.708,2041,Poverty_Rate
2.549,2.404,1.657,2042,Poverty_Rate
2.497,2.344,1.6,2043,Poverty_Rate
2.455,2.294,1.543,2044,Poverty_Rate
2.426,2.254,1.492,2045,Poverty_Rate
2.393,2.22,1.445,2046,Poverty_Rate
2.337,2.184,1.397,2047,Poverty_Rate
2.281,2.13,1.34,2048,Poverty_Rate
2.222,2.052,1.269,2049,Poverty_Rate
2.16,1.956,1.188,2050,Poverty_Rate
2.095,1.846,1.099,2051,Poverty_Rate
2.028,1.729,1.009,2052,Poverty_Rate
1.913,1.612,0.922,2053,Poverty_Rate
1.772,1.5,0.843,2054,Poverty_Rate
1.631,1.397,0.773,2055,Poverty_Rate
1.507,1.306,0.709,2056,Poverty_Rate
1.402,1.225,0.652,2057,Poverty_Rate
1.314,1.151,0.6,2058,Poverty_Rate
1.236,1.084,0.552,2059,Poverty_Rate
1.164,1.022,0.509,2060,Poverty_Rate
1029.0,1029.0,1029.0,2020,Renewable_Production
1055.0,1055.0,1055.0,2021,Renewable_Production
1125.0,1125.0,1125.0,2022,Renewable_Production
1206.0,1206.0,1206.0,2023,Renewable_Production
1290.0,1290.0,1290.0,2024,Renewable_Production
1379.0,1379.0,1379.0,2025,Renewable_Production
1473.0,1487.0,1487.0,2026,Renewable_Production
1570.0,1629.0,1628.0,2027,Renewable_Production
1670.0,1792.0,1789.0,2028,Renewable_Production
1774.0,1977.0,1974.0,2029,Renewable_Production
1881.0,2175.0,2175.0,2030,Renewable_Production
1992.0,2370.0,2379.0,2031,Renewable_Production
2113.0,2580.0,2604.0,2032,Renewable_Production
2248.0,2816.0,2862.0,2033,Renewable_Production
2400.0,3090.0,3165.0,2034,Renewable_Production
2573.0,3407.0,3519.0,2035,Renewable_Production
2770.0,3750.0,3905.0,2036,Renewable_Production
2987.0,4131.0,4332.0,2037,Renewable_Production
3219.0,4534.0,4782.0,2038,Renewable_Production
3454.0,4905.0,5194.0,2039,Renewable_Production
3689.0,5231.0,5556.0,2040,Renewable_Production
3929.0,5516.0,5872.0,2041,Renewable_Production
4180.0,5785.0,6170.0,2042,Renewable_Production
4446.0,6030.0,6449.0,2043,Renewable_Production
4737.0,6266.0,6722.0,2044,Renewable_Production
5059.0,6465.0,6943.0,2045,Renewable_Production
5413.0,6594.0,7132.0,2046,Renewable_Production
5800.0,6767.0,7311.0,2047,Renewable_Production
6213.0,6857.0,7457.0,2048,Renewable_Production
6593.0,7219.0,7868.0,2049,Renewable_Production
6972.0,7401.0,8125.0,2050,Renewable_Production
7374.0,7809.0,8596.0,2051,Renewable_Production
7766.0,7984.0,8843.0,2052,Renewable_Production
8158.0,8413.0,9318.0,2053,Renewable_Production
8550.0,8515.0,9460.0,2054,Renewable_Production
8931.0,8909.0,9926.0,2055,Renewable_Production
9291.0,8923.0,9963.0,2056,Renewable_Production
9671.0,9314.0,10441.0,2057,Renewable_Production
10035.0,9150.0,10281.0,2058,Renewable_Production
10400.0,9550.0,10782.0,2059,Renewable_Production
10780.0,9300.0,10525.0,2060,Renewable_Production
12.26,12.26,12.26,2020,Renewable_Share
12.63,12.63,12.63,2021,Renewable_Share
13.18,13.18,13.18,2022,Renewable_Share
13.8,13.8,13.8,2023,Renewable_Share
14.51,14.51,14.51,2024,Renewable_Share
15.31,15.31,15.31,2025,Renewable_Share
16.19,16.32,16.32,2026,Renewable_Share
17.14,17.75,17.75,2027,Renewable_Share
18.15,19.52,19.5,2028,Renewable_Share
19.21,21.64,21.61,2029,Renewable_Share
20.23,24.1,24.08,2030,Renewable_Share
21.32,26.75,26.77,2031,Renewable_Share
22.5,29.64,29.72,2032,Renewable_Share
23.78,32.8,32.98,2033,Renewable_Share
25.16,36.25,36.56,2034,Renewable_Share
26.65,39.94,40.4,2035,Renewable_Share
28.26,43.68,44.31,2036,Renewable_Share
29.97,47.57,48.34,2037,Renewable_Share
31.76,51.51,52.4,2038,Renewable_Share
33.56,55.36,56.33,2039,Renewable_Share
35.38,59.15,60.16,2040,Renewable_Share
37.22,62.89,63.9,2041,Renewable_Share
39.09,66.56,67.56,2042,Renewable_Share
41.02,69.98,70.97,2043,Renewable_Share
43.05,72.95,73.96,2044,Renewable_Share
45.19,75.55,76.49,2045,Renewable_Share
47.41,77.68,78.68,2046,Renewable_Share
49.66,79.77,80.68,2047,Renewable_Share
51.92,81.55,82.49,2048,Renewable_Share
53.97,83.58,84.45,2049,Renewable_Share
55.97,85.04,85.95,2050,Renewable_Share
57.99,86.64,87.48,2051,Renewable_Share
59.94,87.8,88.64,2052,Renewable_Share
61.85,89.16,89.91,2053,Renewable_Share
63.73,90.08,90.81,2054,Renewable_Share
65.56,91.19,91.86,2055,Renewable_Share
67.32,91.9,92.56,2056,Renewable_Share
69.07,92.81,93.42,2057,Renewable_Share
70.74,93.32,93.9,2058,Renewable_Share
72.28,94.09,94.63,2059,Renewable_Share
73.78,94.46,94.99,2060,Renewable_Share
0.813,0.813,0.813,2020,Temperature_Change
0.852,0.852,0.852,2021,Temperature_Change
0.892,0.892,0.892,2022,Temperature_Change
0.933,0.933,0.933,2023,Temperature_Change
0.974,0.974,0.974,2024,Temperature_Change
1.016,1.016,1.016,2025,Temperature_Change
1.058,1.058,1.057,2026,Temperature_Change
1.1,1.1,1.096,2027,Temperature_Change
1.143,1.141,1.134,2028,Temperature_Change
1.185,1.18,1.169,2029,Temperature_Change
1.227,1.218,1.2,2030,Temperature_Change
1.269,1.253,1.229,2031,Temperature_Change
1.31,1.286,1.255,2032,Temperature_Change
1.352,1.318,1.277,2033,Temperature_Change
1.393,1.347,1.297,2034,Temperature_Change
1.434,1.374,1.314,2035,Temperature_Change
1.475,1.4,1.327,2036,Temperature_Change
1.516,1.423,1.338,2037,Temperature_Change
1.557,1.445,1.346,2038,Temperature_Change
1.598,1.465,1.35,2039,Temperature_Change
1.638,1.482,1.351,2040,Temperature_Change
1.678,1.497,1.349,2041,Temperature_Change
1.717,1.51,1.345,2042,Temperature_Change
1.756,1.52,1.339,2043,Temperature_Change
1.794,1.528,1.332,2044,Temperature_Change
1.831,1.535,1.324,2045,Temperature_Change
1.868,1.54,1.315,2046,Temperature_Change
1.904,1.543,1.306,2047,Temperature_Change
1.94,1.544,1.295,2048,Temperature_Change
1.975,1.544,1.284,2049,Temperature_Change
2.01,1.544,1.273,2050,Temperature_Change
2.043,1.542,1.261,2051,Temperature_Change
2.076,1.539,1.25,2052,Temperature_Change
2.108,1.534,1.238,2053,Temperature_Change
2.139,1.53,1.226,2054,Temperature_Change
2.17,1.524,1.214,2055,Temperature_Change
2.199,1.517,1.202,2056,Temperature_Change
2.227,1.509,1.189,2057,Temperature_Change
2.254,1.501,1.177,2058,Temperature_Change
2.281,1.492,1.165,2059,Temperature_Change
2.306,1.482,1.154,2060,Temperature_Change
8.123,8.123,8.123,2020,Traditional_Cookstove_Use(%ofh)
7.375,7.375,7.375,2021,Traditional_Cookstove_Use(%ofh)
7.184,7.184,7.184,2022,Traditional_Cookstove_Use(%ofh)
7.162,7.162,7.162,2023,Traditional_Cookstove_Use(%ofh)
7.03,7.03,7.03,2024,Traditional_Cookstove_Use(%ofh)
6.907,6.851,5.29,2025,Traditional_Cookstove_Use(%ofh)
6.766,6.681,3.03,2026,Traditional_Cookstove_Use(%ofh)
6.58,6.473,1.122,2027,Traditional_Cookstove_Use(%ofh)
6.411,6.293,0.219,2028,Traditional_Cookstove_Use(%ofh)
6.247,6.133,0.0,2029,Traditional_Cookstove_Use(%ofh)
6.085,5.977,0.0,2030,Traditional_Cookstove_Use(%ofh)
5.924,5.819,0.0,2031,Traditional_Cookstove_Use(%ofh)
5.767,5.657,0.0,2032,Traditional_Cookstove_Use(%ofh)
5.611,5.495,0.0,2033,Traditional_Cookstove_Use(%ofh)
5.456,5.333,0.0,2034,Traditional_Cookstove_Use(%ofh)
5.306,5.18,0.0,2035,Traditional_Cookstove_Use(%ofh)
5.161,5.033,0.0,2036,Traditional_Cookstove_Use(%ofh)
5.02,4.89,0.0,2037,Traditional_Cookstove_Use(%ofh)
4.881,4.751,0.0,2038,Traditional_Cookstove_Use(%ofh)
4.744,4.614,0.0,2039,Traditional_Cookstove_Use(%ofh)
4.608,4.479,0.0,2040,Traditional_Cookstove_Use(%ofh)
4.47,4.341,0.0,2041,Traditional_Cookstove_Use(%ofh)
4.33,4.201,0.0,2042,Traditional_Cookstove_Use(%ofh)
4.19,4.06,0.0,2043,Traditional_Cookstove_Use(%ofh)
4.049,3.918,0.0,2044,Traditional_Cookstove_Use(%ofh)
3.909,3.778,0.0,2045,Traditional_Cookstove_Use(%ofh)
3.77,3.639,0.0,2046,Traditional_Cookstove_Use(%ofh)
3.634,3.502,0.0,2047,Traditional_Cookstove_Use(%ofh)
3.499,3.369,0.0,2048,Traditional_Cookstove_Use(%ofh)
3.368,3.235,0.0,2049,Traditional_Cookstove_Use(%ofh)
3.235,3.105,0.0,2050,Traditional_Cookstove_Use(%ofh)
3.109,2.982,0.0,2051,Traditional_Cookstove_Use(%ofh)
2.986,2.865,0.0,2052,Traditional_Cookstove_Use(%ofh)
2.864,2.749,0.0,2053,Traditional_Cookstove_Use(%ofh)
2.744,2.639,0.0,2054,Traditional_Cookstove_Use(%ofh)
2.626,2.529,0.0,2055,Traditional_Cookstove_Use(%ofh)
2.511,2.423,0.0,2056,Traditional_Cookstove_Use(%ofh)
2.397,2.319,0.0,2057,Traditional_Cookstove_Use(%ofh)
2.287,2.219,0.0,2058,Traditional_Cookstove_Use(%ofh)
2.18,2.119,0.0,2059,Traditional_Cookstove_Use(%ofh)
2.077,2.024,0.0,2060,Traditional_Cookstove_Use(%ofh)
52.783776800000005,52.783776800000005,52.783776800000005,2020,Traditional_Cookstove_Use
48.3374931,48.3374931,48.3374931,2021,Traditional_Cookstove_Use
47.465059,47.465059,47.465059,2022,Traditional_Cookstove_Use
47.70591,47.70591,47.70591,2023,Traditional_Cookstove_Use
47.13520679999999,47.13520679999999,47.13520679999999,2024,Traditional_Cookstove_Use
46.6099116,46.248905400000005,35.715546720000006,2025,Traditional_Cookstove_Use
46.0019547,45.407614200000005,20.59191719,2026,Traditional_Cookstove_Use
45.029055,44.2850967,7.6704645,2027,Traditional_Cookstove_Use
44.149008,43.3357368,1.5063636,2028,Traditional_Cookstove_Use
43.2902631,42.4850412,0.0,2029,Traditional_Cookstove_Use
42.4125756,41.6524936,0.0,2030,Traditional_Cookstove_Use
41.5075899,40.7535919,0.0,2031,Traditional_Cookstove_Use
40.6393146,39.8534715,0.0,2032,Traditional_Cookstove_Use
39.7213675,38.9039025,0.0,2033,Traditional_Cookstove_Use
38.820904,37.9350504,0.0,2034,Traditional_Cookstove_Use
37.933992,37.01751,0.0,2035,Traditional_Cookstove_Use
37.0609008,36.132161,0.0,2036,Traditional_Cookstove_Use
36.1666,35.24728614,0.0,2037,Traditional_Cookstove_Use
35.31032056,34.36794708,0.0,2038,Traditional_Cookstove_Use
34.4380459,33.501239580000004,0.0,2039,Traditional_Cookstove_Use
33.55559769,32.6205483,0.0,2040,Traditional_Cookstove_Use
32.64651468,31.7097308,0.0,2041,Traditional_Cookstove_Use
31.71257324,30.767088240000003,0.0,2042,Traditional_Cookstove_Use
30.75582786,29.808891000000003,0.0,2043,Traditional_Cookstove_Use
29.7864882,28.831296,0.0,2044,Traditional_Cookstove_Use
28.81165315,27.85203235,0.0,2045,Traditional_Cookstove_Use
27.83901501,26.8750404,0.0,2046,Traditional_Cookstove_Use
26.86631068,25.8982596,0.0,2047,Traditional_Cookstove_Use
25.90500139,24.93963206,0.0,2048,Traditional_Cookstove_Use
24.95271471,23.97324928,0.0,2049,Traditional_Cookstove_Use
23.98342716,23.02664048,0.0,2050,Traditional_Cookstove_Use
23.06748346,22.1297731,0.0,2051,Traditional_Cookstove_Use
22.15807992,21.26545776,0.0,2052,Traditional_Cookstove_Use
21.25466412,20.40665346,0.0,2053,Traditional_Cookstove_Use
20.36010304,19.58536628,0.0,2054,Traditional_Cookstove_Use
19.4768456,18.76159959,0.0,2055,Traditional_Cookstove_Use
18.6106883,17.96710366,0.0,2056,Traditional_Cookstove_Use
17.75129248,17.17542504,0.0,2057,Traditional_Cookstove_Use
16.9207368,16.42452498,0.0,2058,Traditional_Cookstove_Use
16.1121051,15.65975488,0.0,2059,Traditional_Cookstove_Use
15.32821248,14.94139078,0.0,2060,Traditional_Cookstove_Use
